,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,M,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NP,LEQf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BIO,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,H,date,site,device_id,habitat,species_richness
UHH_190_S01_20161130_102000_00,7137.266666666666,-1.7563943849678497e-11,5.391680412735621e-05,-0.8715175568205525,321.3953965610381,101.19860230555189,-38.62459612346179,4.526282193186837,0.0117157526447735,0.6909356210937789,0.1236694406812463,639.0,12.01184527890941,0.0952196632475324,0.0484077020638764,1.9674161585365848,0.0001169627794138,5.087327966064471e-08,5.785320886357275,43.77071795055004,14.0,48.19190235602179,-50.28581651369956,5.477718869721343,0.561589864634309,0.0021383457357265,0.2573747472173008,0.231263846250006,0.0519554733022489,176.8901778371606,10.69154697124925,305.1476311315697,-0.7977882633881168,0.1124780602532104,0.1380119243519994,0.0155233135429257,4.237374800749168,0.3978194630974495,1.291196399117677,0.6835107734483646,0.1424535217996557,0.1314922125539055,0.129825418425858,0.1332094766260162,688.16015625,8.503135568269284,0.0036657955865272,0.0489331819913684,0.0685940915132653,0.3851433483501404,0.330460556023944,2.376931862422904,4.467036175786893,9393.022146356936,0.9304358035186576,0.2557902854350412,1.2488172880548838,57.02172256097561,0.1537622798102981,0.38802244192107754,2016-11-30 10:20:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,3.0
UHH_327_S01_20161205_064000_00,3076.616666666667,-3.627014404010109e-11,0.0024695076384627,-0.0336974561112899,26.22794196716277,117.80746462521492,-26.76456245572136,5.447157031470056,0.0458956872257904,0.8507510146804368,0.3183665569963228,1645.0,9.777660174689434,0.2916586026707954,0.0754148096020017,3.868140243902439,0.0003800899501119,1.9318175402950965e-06,11.583051934750143,166.79954749713642,15.0,63.265571178547226,-41.137728888178,11.403300066725215,0.3209142590769148,0.1901919445447595,0.3954784141776074,0.2875821876485593,0.1639810707411862,43.30262706707583,4.801702669553316,315.6354300042726,-0.6778748996100766,0.1919839795355317,4.666502973791901,0.8958938114229622,28.424695454444556,5.866991021666086,1.4062754973809697,0.6775787353693772,0.1875437599360795,0.199661091339714,0.1546252403051314,0.1765177361595044,911.890625,15.890949862193768,0.0450205520470383,0.0636432055698145,0.5362781181224665,0.4115410304008673,0.2884981851641398,1.0030753005746276,2.820015285390236,1952.0083574524308,0.6963799687432899,0.1359532904620274,1.5497498220868,373.1421493902439,3.604585571525358,0.27301813153510585,2016-12-05 06:40:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,3.0
UHH_399_S01_20170502_152000_00,11407.45,-1.6133516760731606e-12,1.0533384162556862e-05,0.0209251736880275,4.594194250727139,94.10704012307968,-41.60626008903883,0.8348516205530387,0.0083116451880134,0.9828159263087052,0.0969614863557189,501.0,4.765407096504061,0.066963421714728,0.0401705215419501,1.6673018292682926,8.536141842410619e-05,1.0066187197869686e-08,5.072940861247535,51.82951377536208,18.0,42.48638495025664,-53.472588506867694,2.95897345712433,0.735446462853276,0.0660753739460436,0.6836164923629708,0.4343490748960901,0.0520028922086641,12.153186126264004,1.9490540850668283,301.83374061541383,-0.0881839219931893,0.8379246004082362,0.0221213887600102,0.0185360558372067,4.9427295660505655,0.0548325235252517,2.300460402886749,0.033844471193378,0.1350112437294585,0.1346007730512751,0.1301834876104738,0.1338268697977158,691.349609375,8.902390905753277,0.0061951038037166,0.049669619258738,0.1040636858427743,0.3855600899199161,0.3309150607762491,2.4630447622112404,5.562366107889595,22229.631605934428,0.9514786855754298,0.6272433578518843,1.2405379268094767,134.05106707317074,0.4863530778164924,0.7228084966396031,2017-05-02 15:20:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,4.0
UHH_136_S01_20161128_072000_00,9673.316666666666,-2.3222645229412304e-11,1.2676767055723963e-05,-0.0176854035394219,3.624586592673324,94.91144598643668,-40.91526032573205,0.798101159394605,0.0089998854896411,0.9818258367586058,0.1021869556802786,528.0,4.641161863073415,0.0667698858138184,0.052703186537773,1.2671493902439024,8.861500573240856e-05,1.1260045812764551e-08,6.137515133758076,69.63643034269708,19.0,42.9059120990556,-53.01236118398043,2.9182732830360294,0.7125313483566772,0.0359260568724838,0.4388947448236389,0.3465051451282159,0.0657581142144312,7.05733418320884,1.918090231952967,301.5399144985596,-0.1578539561610888,0.7273335634064595,0.0283994568307505,0.0206558781355177,6.022517261184251,0.0607248265062275,2.302539590340612,0.0048325994446306,0.1336315186860075,0.1438353611954759,0.1318907548364263,0.1381028751693767,713.439453125,8.580331746368543,0.0096253599254742,0.0518920950063334,0.1480668281193278,0.3904740500703355,0.3294906239945439,2.231482657763148,5.410782413937912,21926.03647567978,0.9358481299513354,0.5776352643624646,1.2538166503263384,261.0994664634146,0.936864837398374,0.6995816873170322,2016-11-28 07:20:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,2.0
UHH_041_S01_20161123_155000_00,10717.2,-4.856605655032933e-11,3.228377330092968e-05,0.0641866389248638,37.2989553948328,98.97120377699848,-41.059847050415584,2.51285458055996,0.0088513119594374,0.9026974954596668,0.101993419779369,527.0,9.343747529625972,0.0826398296884072,0.0812698412698412,1.0170541158536586,9.143928589108114e-05,1.826125915138169e-08,8.929981821472674,120.38250580974348,21.0,44.345172005396165,-53.239257657206814,4.584429662602979,0.5944830066898565,0.0306044241250394,0.4901073973168749,0.3989139248751839,0.0523205580627973,165.5590103627053,10.245125975356926,298.4127449291715,-0.4203462738821273,0.4081073304283384,0.0444170581062903,0.0181269270092385,4.141834523730296,0.0823261926941832,2.174984454122736,0.263932367169094,0.1350400738049933,0.1308783676072054,0.1285094518633721,0.1316075814217963,679.884765625,8.303906167294993,0.0048011487369337,0.0516944933959573,0.0834138026426745,0.3830095864014192,0.3200021868262002,1.609519925142324,4.632918689750435,16109.00706928854,0.8647040940262407,0.5347973737942834,1.224480712472356,70.0266768292683,0.1619664634146341,0.5366383212322658,2016-11-23 15:50:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,3.0
UHH_227_S01_20161202_061000_00,6208.233333333334,-1.50405377453504e-10,4.026465819630928e-05,0.0309825400908882,5.706387681929796,99.93060105451067,-39.883981376344586,1.870325955726365,0.0101344674274156,0.9576417546330388,0.2078575575769305,1074.0,5.886801172596118,0.1718598800077414,0.0444381890687309,3.868140243902439,7.75131436880065e-05,2.1784571443500937e-08,12.23409264842131,188.5300700868241,12.0,44.53203183369557,-52.04312378300052,3.57515561669608,0.442090492271645,0.000159451717434,0.0228222682792749,0.0105763786755963,0.0558230041056421,220.58602898481368,12.673914953974288,298.5203483562701,-0.667380538909507,0.1994862320439648,0.0541246729424583,0.0107971270659029,3.7544267705469383,0.0860251383733464,2.299348312242428,0.0427812437175267,0.1373011754433654,0.1285875769376486,0.1277816824765427,0.1304922661391792,674.123046875,5.6182372013806265,0.0033395186072396,0.0463373906338438,0.0634804769037769,0.3815626631724438,0.2963961434624134,1.099962045616252,3.6041262449745046,10824.250173241871,0.7413606581430943,0.4081459898187093,1.2055276850485444,0.0,0.0071833865660085,0.423364314725602,2016-12-02 06:10:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,0.0
UHH_388_S01_20170303_104000_00,533.7166666666667,3.781538362650299e-09,0.0026237907225017,-0.0496515533122175,25.09792057316866,118.07065280803846,-32.63143435602938,9.267980004515636,0.0233576035145219,0.775973499852928,0.3580414166827946,1850.0,13.515775859002924,0.3466227985291271,0.071210511601901,4.868521341463414,0.0001131394753273,6.605630138103967e-07,15.030671604083588,249.0665326779941,17.0,58.375195677912906,-45.75776883822652,11.132964516139424,0.1639249460918764,0.0651370840342985,0.3593433453777529,0.2589177377228092,0.1021327451879502,178.97541106307838,12.146267448236031,319.88589093940004,-0.9904495637353768,0.0047981302508867,1.6111743871865056,0.0077306245666134,17.6206094564363,2.1957680182554107,0.534903484771753,0.8429412650320665,0.1533718832629055,0.1626378563250873,0.1927068534940408,0.1817370336091753,938.853515625,13.886376043953865,0.0496489214334107,0.0659328361383794,0.6354561849115894,0.4057413950194386,0.2364815124825972,0.6179803999536932,1.7059428352762374,343.25913175354503,0.5168559989334567,0.0059482913154637,1.550948815485807,320.1219512195122,1.4345979118273324,0.1272014141321159,2017-03-03 10:40:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,1.0
UHH_281_S01_20161203_095000_00,1233.0333333333333,3.9392532641641576e-10,0.002294073544181,0.2379719681760999,21.18264463323823,117.48743425247504,-27.394591896107418,4.634890693774306,0.0426845203124321,0.849153538109363,0.2831430230307722,1463.0,9.19812592912722,0.2415328043352042,0.0548835291692434,4.401676829268292,0.0002007381607596,1.6845065577821457e-06,14.376068467899426,226.01799130272755,9.0,62.4600930047049,-37.29646361548761,6.756556620192505,0.1779900288025482,0.0187187788163774,0.3599871456966426,0.2921209409571303,0.1558869511016785,32.56426201914853,4.398000676861431,303.04230422052706,-0.9894274177032806,0.0053143845322716,4.122195595929999,0.0219069325140088,9.36833808592366,5.132669827290911,0.3384527313308115,0.8757715894028621,0.1584830437970033,0.1518857358168692,0.135647573520493,0.1447214207075106,747.630859375,8.250783079874248,0.0165195206639566,0.0560029870174801,0.2460397755418834,0.3987029958029457,0.2545149342685747,0.7209982650176863,1.8338324752874773,538.7683517403508,0.5629615827206582,0.0113234006763424,1.2784308222629872,453.1726371951219,1.1972436967673248,0.1511408627058712,2016-12-03 09:50:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,3.0
UHH_090_S01_20161126_073000_00,6723.45,1.2757081645819448e-10,2.191159557489145e-05,-0.0379073633203691,3.394621207644559,97.28810092191898,-39.53466311771409,0.6804180769555614,0.0105503494375123,0.9832580837290168,0.1014128120766402,524.0,4.2804157530206055,0.0510934778401393,0.0297576117825771,1.7173208841463414,8.028123951151721e-05,2.533023276627669e-08,9.644749647883623,111.55933889500426,11.0,45.11359759712419,-50.65420062071806,2.7677982178422558,0.4643807686412421,0.0001283911776669,0.1015561071773573,0.087906293629366,0.042589743419438,5.895025917703282,0.5654991716566954,299.3741428027032,-0.7146142922084668,0.1664430939881814,0.0640890210133685,0.0106671749481386,3.0444901718374675,0.1007879631645825,2.302345321444077,0.0113459831480188,0.1405466182321397,0.1313400452568314,0.1277168810927839,0.1320847095189702,682.349609375,5.673228566914428,0.0035557763501742,0.0464056925818156,0.0670632642097879,0.3813258164688732,0.319918708936483,1.6063987527861674,3.8070381818572754,9831.861469538684,0.8357259385424133,0.3540177578893232,1.205795987134083,87.03315548780488,0.1247262751645373,0.4566061446947956,2016-11-26 07:30:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,2.0
UHH_046_S01_20161124_065000_00,11562.45,1.8249418416515548e-11,7.71792078384073e-06,0.0072778239888938,5.265093310346717,92.7563640539286,-42.16701215637208,0.5299564815445663,0.0077920080434819,0.9830976664879636,0.0346429262628217,179.0,5.628319448271359,0.0152893361718598,0.0416903731189445,0.3668064024390244,7.745772304311337e-05,6.324678227336256e-09,4.0406010067074645,39.472496116444205,17.0,41.0003493884046,-54.168160882631454,2.168510271036069,0.7917907924114459,0.0060680501575572,0.6858660130614206,0.567158270380475,0.0390768589304861,2.3789040586766004,-0.3422114881971039,298.47501546760634,-0.1053370040280596,0.809402917582255,0.0160579767451602,0.0129973732280007,3.7666515251545256,0.0396566663974137,2.3018768252738377,0.0201119181595325,0.1344140493076663,0.1302282923516783,0.1289622307627123,0.1315198684910956,679.431640625,6.4002591527050745,0.0035969863046844,0.0521457943079591,0.064099321983906,0.3854538571683583,0.3321738026193014,2.830563811960005,5.922959854554802,26715.92193128177,0.968264340023239,0.6631470772703254,1.2103000036260885,30.01143292682927,0.0738376524390243,0.7784076803663481,2016-11-24 06:50:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,2.0
UHH_361_S01_20170302_162000_00,363.35,-6.007274417026253e-10,0.01201403064248,-0.1093367397870251,14.589325796214151,124.67824824006492,-25.58402864956959,8.832038013689736,0.0525773348041133,0.8215556233756984,0.3868782659183278,1999.0,12.775490006805509,0.3737178246564738,0.0742346563349401,5.035251524390244,0.0002106407004375,3.746664134004114e-06,14.80937768922577,239.38085802451508,12.0,65.88027599010924,-38.60608711561304,11.486363105722267,0.158123166142552,0.0615795605922627,0.5089175030438595,0.3926321000564575,0.1056229854434581,172.82473545580146,12.083830876856045,320.42380189396164,-0.9985301834460162,0.0007354487643761,9.097944641557124,0.0066910721449958,11.539417465686173,12.041775866657105,0.1023841562285652,0.8937095741524435,0.1905585621205756,0.1877651282242387,0.2310169331000484,0.2180660659843205,1126.529296875,12.870771116996396,0.0743461605933023,0.0661167418290855,0.9835076862937138,0.3873674405939724,0.2436158895878207,0.6562388862678346,1.6843149101686048,120.27287758315136,0.5318217264176939,0.0010679509544848,1.6085058661170857,447.1703506097561,1.0789824695121952,0.12990697633038345,2017-03-02 16:20:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,2.0
UHH_175_S01_20161130_062000_00,8516.75,-6.329996491438341e-11,3.748585613333903e-05,0.0170487379741848,7.030590120430195,99.62003522776614,-38.52348966036543,3.155018144934964,0.0118529244703334,0.943865209053257,0.3232049545190633,1670.0,6.71036685213886,0.2939810334817108,0.0603957382039573,4.868521341463414,0.0001377109411554,4.9664448674988735e-08,2.877881127752155,11.520065800296406,19.0,48.45776062310578,-52.49716886766393,7.954929490769722,0.6914548408172789,0.1795301026167537,0.3794254158990731,0.30118012279717,0.1647034860500109,15.06798532497696,3.2139133438267837,311.15732335670725,0.209383432311292,1.529671248664582,0.0906639466128066,0.1386860324240709,19.205817581582743,0.2933767841588075,2.2984861802822047,0.0508812816175348,0.1380837060650241,0.1829102668414002,0.1310549831433323,0.1528862847222222,789.810546875,13.970489334599511,0.0260443131775067,0.0554676242851489,0.3128750441958343,0.4226687616041001,0.333100421665195,3.6331194971560254,5.302643591285352,11971.380430098638,0.9784855226081896,0.2564708782983364,1.440210054417462,298.1135670731707,3.0007652197057686,0.6526401678788875,2016-11-30 06:20:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,5.0
UHH_371_S01_20170303_070000_00,1620.8833333333332,7.090066939384385e-10,0.0001618030297431,-0.2042096813032066,35.76858271769178,105.97122738167286,-39.14491188706148,9.115266085409916,0.0110345443785354,0.7384947796907051,0.3251403135281595,1680.0,13.736262690043104,0.303077220824463,0.0584605289060962,5.185308689024391,0.0002408844415328,1.754905792488797e-07,3.104396524335633,14.51356499544543,53.0,53.7758640557961,-53.27055907734862,14.046423133144714,0.6812167773398827,0.1497912679010041,0.3005313246462999,0.2047423138674559,0.1124993561805554,21.079918834816063,3.343280253936165,323.5262097937777,-0.5655525153195813,0.2775042551617846,0.4978658197765686,0.1381598834876079,37.48614526689301,0.8152869398947922,1.9074205812722884,0.4780870075792984,0.2764433571387385,0.2091565377074702,0.169802056696226,0.1963060757839721,1014.1171875,25.931662462211577,0.081467921264034,0.1015229878377596,0.7340154066205833,0.4116557558681725,0.3329643731314601,3.40310474253731,5.23638809009398,9137.470319413263,0.973851823108453,0.1997824961940701,2.467905762820493,634.2416158536586,5.013587942799071,0.5030750339032288,2017-03-03 07:00:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,4.0
