time,month,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,M,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NP,LEQf,BGNf,SNRf,Hf,H,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BIO,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,species_richness,habitat,site
04:00,05,3601.133333333333,-2.6359765804106557e-10,0.00024930618912474985,-0.11067239191801581,9.510742590907677,98.88672749681336,-41.018618707744025,2.4895372838650096,0.010385649392439529,0.9380989914150272,0.17973840397393712,928.7083333333333,6.3085570260630295,0.14164408747822718,0.047545136869983864,2.580149580792683,8.323448319630348e-05,1.5685786750683295e-07,9.35390947545928,125.33821002863289,8.833333333333334,45.55076883407422,-52.79357265408133,5.3443414881555595,0.4387459767354738,0.41896828127156227,0.0539364412348027,0.22288390681673076,0.1668087964265002,0.07814936427134378,11.266768229160034,2.2140582841157173,300.8073002268534,-0.7053407709759119,0.23497865095481835,0.39370784901949624,0.0236397176888876,27.82601049183797,0.4478547237511491,1.845199048641245,0.39366493761590543,0.17252895363300133,0.19200036506349272,0.13280115889243907,0.1573894962001145,813.0741373697916,10.057371671008209,0.03171476196021255,0.05449253778905537,0.3902727498204987,0.5369930814472187,0.3028293089484392,1.6460162070671485,3.6090574202172423,8735.361559711208,0.7859929072148855,0.1564976378685746,1.357109657481973,113.33484184451218,2.4455650527487416,3.5,Shrubland - Temperate,KN-06
05:00,05,4217.252777777778,1.0456082917711421e-10,9.64265328404114e-05,-0.26505036563060963,28.245218305647576,100.21251589693773,-39.785167761336204,2.9521049933024024,0.010452421524474533,0.9048081280056871,0.19539061996000257,1009.5833333333333,7.384587214655877,0.16357009225211272,0.05683826073760783,2.7649422002032518,9.975854354543768e-05,5.759932462986137e-08,6.977534157222166,87.68689778829797,17.25,46.79648105253549,-52.82762245103784,6.62410350357333,0.562388930947475,0.522806562673405,0.12388217229298429,0.37682901384568934,0.2733088558033458,0.1648315859288198,4.255102288458724,1.4477691189571724,307.375269378988,-0.37882188288008006,0.5439228153524668,0.14957831769067437,0.036938300381249886,51.31383893820054,0.21957652864913693,1.890645848759854,0.4292587512395184,0.1778091476456811,0.24362398322226156,0.12890809114508472,0.17480295466552134,903.0320638020834,14.843171045925178,0.05048124909262481,0.059736568817955686,0.612643058163845,0.5648787826176767,0.3136645278288364,2.0904591919019833,4.423500739877829,12293.50929320446,0.8576264784579285,0.220183296326839,1.529568675498514,281.3571836890244,6.0744512648809526,8.583333333333332,Shrubland - Temperate,KN-06
06:00,05,2349.573611111111,-9.273993335691064e-11,0.00024312415378728428,-0.18108384355443474,9.797489892873095,104.16387821173466,-36.318965360968214,2.356184625600877,0.016399243567070135,0.9358376987152226,0.20263208825237078,1047.0,6.379065586135632,0.16187665311915359,0.04543918245324163,3.387401549796748,0.0001055636498901392,1.6881316646335652e-07,10.410956222480916,136.6142656921868,13.333333333333334,50.52645008129282,-46.97861829861225,4.505068379905077,0.36965232064002285,0.35058856521332826,0.10710419541677625,0.380647789575218,0.27303860635830357,0.15344924527925097,4.490200484537274,1.5262705734250162,306.8913017249257,-0.7867448635040108,0.13277074435260758,0.42538535469584693,0.02235714764979976,43.39586638455855,0.5239443837318299,1.7086340166990912,0.516839767422969,0.1790337394255401,0.23735018767299967,0.12918972792834402,0.17272818468512058,892.3138020833334,13.714233209484139,0.047545134352013116,0.05597500929295565,0.5948024059195948,0.561842083177881,0.301389187238336,1.3111484860141709,3.163824575973662,5151.551396478027,0.7587794211472308,0.09982319044811828,1.4871652523441468,268.018769054878,5.359209656084656,7.5,Shrubland - Temperate,KN-06
07:00,05,1798.0555555555557,1.544214191763116e-10,0.0005858836317723103,-0.36316615424468307,19.584060324184193,107.41344789681295,-35.85325465224452,4.228375121737591,0.016992851367111334,0.8881631552465349,0.23432896802356837,1210.7777777777778,8.56754745256304,0.1925682214050706,0.056984530997660106,3.369802252710027,0.00011517102811873328,3.879855311258749e-07,11.681836840111918,163.20002203407986,14.0,53.12065505079062,-45.89274183408224,6.013396884872852,0.3045263792709307,0.27792767466741714,0.11024949621902547,0.4618778005067054,0.3309742118971539,0.1470664544624577,6.048615199175191,1.8934967658165516,305.12957560265517,-0.8476453794759813,0.09179536584257758,0.9570449022771407,0.023830860352486452,37.21621368339381,1.1682723150128649,1.2725938437663886,0.6636353061102148,0.17571564942262052,0.22514457043390565,0.13125095655888772,0.1689340963350109,872.7135416666666,13.754326328345421,0.04226788671656554,0.057784193508123,0.527925519029261,0.5512533190119943,0.2884697089399638,1.1233823774812215,2.7182719570329987,3350.579414718852,0.6999510601288037,0.07543702485183913,1.4735883323137775,220.52845528455282,4.153921406525574,6.555555555555556,Shrubland - Temperate,KN-06
04:00,05,4431.922222222222,-2.2752122073937993e-10,0.0001456712153826155,-0.005399485767134993,10.146876142011244,97.105421148459,-42.4305722757988,2.4955302796052536,0.009029526649359092,0.9364748397968854,0.1887136313786207,975.0833333333333,6.642390377040671,0.15690923166247334,0.05880139236596866,2.4773326346544713,7.413455143479922e-05,1.0351396163024523e-07,7.7722599912377595,91.08033228353558,10.666666666666668,44.21764530591169,-54.80449067971855,6.022135985630236,0.4979097123478189,0.4708152899382099,0.05670759866960132,0.27969026186584534,0.21473013358041582,0.0895738304039107,22.228017683356477,3.1040403794610607,301.21966030883993,-0.621605356274116,0.3100963855635355,0.2628480846596988,0.019436002882301975,28.932245605332486,0.31375410852133173,1.766432547971459,0.42222786453458333,0.17744430990409193,0.18973157136715235,0.1274875838887144,0.15444570972867463,797.8665364583334,10.031120979003187,0.02706514172191568,0.052676075899677446,0.3483174961972675,0.540354297058775,0.314987705436706,2.0192178585935934,4.017682547772435,10439.82096281488,0.847267539002658,0.16717251317458842,1.3472088502534971,116.96122332317074,2.6840723903890824,3.25,Shrubland - Temperate,KN-07
05:00,05,6006.409722222223,-8.283950591509178e-10,2.898526612473354e-05,-0.0026081840298367714,10.984744683443015,96.7168771306685,-42.33142540470006,2.672548663472409,0.007956558189463125,0.9338722070208529,0.22656602799819361,1170.6666666666667,6.802525086496322,0.19837429843235918,0.06099198839577054,3.242902057926829,9.535788934967777e-05,2.5484473981956197e-08,4.98579751387128,50.21785961447451,20.5,44.42451290839401,-56.33247913051041,7.75699203890442,0.6589183354836728,0.6152610707327213,0.2004308567259005,0.443252800927499,0.30786138263010676,0.16975887447159116,10.924325738169514,2.354860035514407,310.0871003929633,-0.029299638609511965,1.9295046408891117,0.048364591085399075,0.0560694535642739,49.56342505681217,0.1147231401208371,2.0357965196025996,0.371270696304625,0.17396204863771025,0.23797990494547167,0.12805113438422341,0.17200234758113947,888.5641276041667,19.44640014785419,0.04986861333922113,0.06459698860275859,0.5452106582922256,0.5699459705795682,0.3276716818775498,2.7267735842446137,5.0729899621894905,16565.310329228745,0.9316928140840213,0.29940762731859005,1.7168854503431394,264.2673399390244,6.293220042505485,8.25,Shrubland - Temperate,KN-07
06:00,05,3981.0763888888887,1.5554779274990813e-10,3.749097128755021e-05,0.03187946940833901,8.771297226901067,98.50009058313903,-40.21322612097806,1.84952778112946,0.010063972429714059,0.948129467100923,0.19061673440423196,984.9166666666667,6.028844174028073,0.15061931488291075,0.04781454261567077,3.117854420731707,8.85270988581245e-05,4.369626024110376e-08,7.815970758135927,87.90658642567209,17.583333333333336,46.557924718817986,-51.263884392031365,4.821809110849357,0.5020846445557401,0.476977256160273,0.18372477542163224,0.42199363282722663,0.295953961709159,0.15540827855029343,8.124485476133058,1.981135211927108,311.1663341448103,-0.4989420211855803,0.41832922828976626,0.10836846263507793,0.02433510829544396,42.497579568175105,0.156730459510932,1.8768324688266962,0.45930738118467473,0.17740346729708428,0.22769972734104726,0.12618712534969204,0.16766235335809454,866.1437174479166,18.717066035278158,0.04621349831429858,0.06183151704844144,0.5055340031109613,0.5660258976542107,0.31984421041402333,1.872479314809617,4.053150798455916,9811.525409641497,0.8585431813251998,0.23057902526914606,1.6654147809560456,230.25438262195124,5.733161637791973,8.416666666666666,Shrubland - Temperate,KN-07
07:00,05,2723.17037037037,2.8947667179909847e-10,5.497023889188017e-05,-0.043655172146269065,6.619776369555336,100.07533245767114,-39.26696336033698,1.6555169950531123,0.01111033856278329,0.9538687388715913,0.1819022428660516,939.888888888889,5.634376653138446,0.13695890587704015,0.03979775837484333,3.35498179200542,7.905318258795829e-05,5.5010006864579377e-08,10.27734566224948,129.2063969436785,16.333333333333332,47.44574949376854,-49.55451499815297,4.000264491921505,0.3798511330061605,0.3637447914376919,0.1449198867964041,0.4050947899040805,0.2737397911672336,0.14572523209604005,8.467602610400803,2.241970584487326,308.70723995239814,-0.7923822694700341,0.12548731924985446,0.14077086661655447,0.011934386266720456,34.996309557384514,0.16928567140561768,1.7429065804522423,0.522793087091295,0.17376206858995302,0.20888912352326983,0.1257876091261764,0.1603044125989375,828.1325954861112,16.48518182746249,0.0381607959494773,0.06043123613316569,0.42568941661025983,0.5587525981292106,0.308052665337359,1.3742036191321192,3.2431968030718044,6104.836430248022,0.7793966621765942,0.11796189876629709,1.5399772256698394,216.74923780487805,4.499631336839162,6.444444444444444,Shrubland - Temperate,KN-07
04:00,05,5002.0060991233195,5.163108495137851e-11,0.00042273566979374617,0.02041714440736449,10.174639007828054,98.84659686555386,-41.455615199011135,3.112329269458788,0.012497819614402984,0.923024641803463,0.2080430856553147,1075.1666666666667,7.155851913219445,0.17651896284829716,0.05591565480993513,2.7769094282223725,0.00010969824946669014,4.99517444437392e-07,9.296216559608258,126.40557133717488,15.0,46.28025688837268,-53.035489383022956,6.3157462713956445,0.47550209018447337,0.44100970768051584,0.06729618696714171,0.2612443121835679,0.1900139917481285,0.07084662557865493,21.398587119394385,2.369707290789876,304.2986591730323,-0.5353607789485355,0.5216435824766917,1.2143557619882386,0.08664524229210878,23.346592412422897,1.4286117552611501,1.6683800289078088,0.37546279629590673,0.16722805803880872,0.1957939059995094,0.1331792798637108,0.15897852860299333,821.4420572916666,11.348922251482085,0.03284194618492349,0.056965657238403175,0.3936992428167079,0.5394901356974792,0.3060588614123295,1.871103087728784,3.8488639593684386,12951.885115287248,0.8018160029020708,0.2578003815072831,1.5004682620747434,86.59956666102187,2.905363212454035,3.333333333333333,Shrubland - Temperate,KN-14
05:00,05,5623.0680555555555,2.217680688725706e-10,6.971243248876229e-05,0.0360441973245824,13.717583571329897,96.51498736353045,-44.31468825623803,3.9891945002266564,0.006786954562962883,0.9023220762341033,0.2445648667827882,1263.6666666666667,8.529455439627242,0.219792271466357,0.07053903543105176,3.0497729293699187,7.58596668422633e-05,7.242871776645129e-08,7.282728403459823,91.64856357402186,16.75,43.889488209769816,-56.606160564733,7.4956487745028175,0.5520081801498303,0.4990901508386825,0.15352873698015396,0.39794995326840177,0.27820695696447284,0.16033671169632238,6.7821006725130735,2.0119838529287755,305.60906545420664,-0.2054661202375725,1.0793629819225212,0.17379229262746163,0.028822730974182798,31.987943789931688,0.21688570237093427,1.8776932249916698,0.4030667343367558,0.1758205588641499,0.21816460015886124,0.12706575180405386,0.16461350985812684,850.3933919270834,15.771629543657637,0.04126874485820746,0.05807596818148604,0.4997744010932678,0.5566317767892283,0.3135154803225608,2.2653180866625275,4.357388915967302,14179.002326828939,0.8545966696091718,0.2590899839492559,1.5359985437347634,239.09108231707316,4.971914848891792,8.166666666666668,Shrubland - Temperate,KN-14
