time,week,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,M,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NP,LEQf,BGNf,SNRf,Hf,H,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BIO,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,species_richness,habitat,site
03:00,25,8836.307890013934,7.854378727380253e-12,2.4919948165609614e-06,0.10135322545145038,20.36204625267392,87.58853455765502,-48.91576227646351,0.6711169169743053,0.0036140047845104333,0.9776606573479544,0.06827270381836939,352.8333333333333,4.804958669330617,0.03073400412796694,0.03100862792466555,0.9779610992839172,3.290030701413249e-05,2.6548907715990647e-09,10.388184665597624,131.7007068443535,2.0833333333333335,35.55204754000963,-59.64434505533032,2.1963925953399617,0.5284962071264873,0.5170273439815768,0.0002284407543754407,0.05325777111640793,0.041728453057035785,0.011563467114582093,4.879804840967766,0.7858463356152714,296.1889406696004,-0.7688782632008476,0.1316402135721424,0.007419709516157125,0.0008857297375582749,3.835323258284776,0.010898075961247798,2.1314297133925417,0.16436554465249706,0.1330549024290814,0.13470184949254607,0.12804988630111916,0.1308683524954035,676.19677734375,5.6411143838136155,0.0035889506624572167,0.04657880793294004,0.06619275100832059,0.5200443456680117,0.31973551426733987,1.6177157947852152,4.213226461229827,21118.908050502247,0.8487261487368828,0.4973647809544898,1.206316832644491,29.422181935842847,0.04955262462905614,0.5,Arable land,BA-11
04:00,25,8536.472536928639,-8.417441137065553e-11,3.6320259712870086e-06,0.0976229982445786,18.335413830374637,88.95027436905764,-48.185810544656334,1.1794167186998117,0.003910457836693992,0.9593883680858003,0.09781346749226001,505.5,5.697265733082671,0.06166150670794627,0.03876788069219594,1.4822222911021867,3.9800099383827324e-05,3.121690125299056e-09,9.094730151098586,112.92712482003948,10.083333333333334,36.71064590105224,-59.42216020203697,3.132806103089226,0.5813206333786816,0.5595048550375337,0.055026656982006754,0.41430582908622954,0.3146726286809723,0.06686805278062173,14.362589907371557,2.915120055612357,303.46045433661584,-0.5254173970305688,0.39555307234618226,0.008629189430635242,0.0027915693013798332,10.011570771322555,0.015553792380513366,2.2282693436350587,0.14154798403541388,0.13762530076988855,0.15732105605054975,0.12778678545728597,0.13936018114758722,720.0740559895834,9.564724953688696,0.01267597150990254,0.04949713938371252,0.1978102738295144,0.5422540568876638,0.3215326149422811,1.8633116410226522,4.555566446282637,23195.200574827468,0.8724773113580045,0.45974721477515357,1.3053933180062647,376.5705891958583,1.321698373290433,3.0833333333333335,Arable land,BA-11
05:00,25,7055.145833333334,-4.420936183519954e-12,2.984228326520163e-06,0.0189564477219904,3.9295286431485077,88.30094604125902,-48.261390696234926,0.5772961614626997,0.0039039992516073665,0.9850637911921605,0.07722082446293785,399.0,4.230601433212845,0.03269143926198305,0.03115533691994931,1.0281694613821137,3.3305496224904165e-05,4.075114339071003e-09,10.586584258624653,132.59743327946802,6.583333333333333,36.80165557051501,-58.440075729457334,2.2417312999723427,0.46573857315320527,0.4589009687822969,0.020061579451648274,0.4465708015815856,0.3522717780882861,0.03563577421199635,9.698015742330227,2.2726266760228135,299.364421366758,-0.8123533842753045,0.1045487717488583,0.011080115040577633,0.0009714597593032917,6.182418585365069,0.015060483278803058,2.294108718548764,0.051465771082904406,0.13376571582331828,0.13947150675988548,0.12555122715543524,0.13139311952550325,678.77685546875,7.359143922568077,0.005532152838269417,0.04582271049424065,0.09171392656826668,0.5305605692429092,0.31629088096322666,1.5117244148992204,3.80587420072832,15798.918064420279,0.8213650421182229,0.35055558921330054,1.2332564146801963,202.3270769817073,0.47609469770292945,4.5,Arable land,BA-11
06:00,25,6296.016666666666,1.0159983716945035e-12,3.8221811090312415e-06,-0.045938234605644813,11.089589120670471,89.5239555643796,-47.38542204626502,0.6862154883701557,0.004296489856228267,0.9792304976547346,0.08784917102122439,453.9166666666667,4.511443730448176,0.040110315463518426,0.031373581328809366,1.2504763719512195,3.625632877909553e-05,5.2182951526669095e-09,10.643693528775792,132.63905663696687,8.083333333333334,38.08663935309051,-57.30856967696786,2.395209030058379,0.43676296590578956,0.42766501866502027,0.03144327838801163,0.427339413306079,0.34304761775870973,0.035322134577588295,11.995734563494326,2.3813344796873155,300.24629953589636,-0.8097831813616433,0.11057573961054988,0.013937818134207367,0.0014220200240855417,6.862995936448203,0.01951827387712771,2.227588348275514,0.10572347627766877,0.13331644714623433,0.1435707074157576,0.1258100865292323,0.13297900964035678,686.9695638020834,8.2278576572925,0.007668989799086917,0.04626453610440655,0.12120135178986033,0.5311440128874118,0.3148719701950265,1.466670653926999,3.618188219998611,13281.106276581822,0.809229842213244,0.28963872004427343,1.2534498902218592,197.241806402439,0.5916999622935217,4.75,Arable land,BA-11
03:00,25,5870.173767826593,1.562255204837857e-10,2.5395953283386728e-05,-0.407268223935836,109.69696551854429,97.51612044834697,-47.158245225713664,5.078803048647553,0.004397937817632767,0.7756493165068136,0.16911764705882348,874.0,11.530063197055808,0.1299664602683178,0.06192130168583463,2.11706351606348,3.89001915084418e-05,1.585143545678227e-08,13.781414934643932,212.37318451178498,3.0,42.30205988143964,-57.2978579661833,6.599917847622938,0.25945432424606163,0.20206820775991444,0.0014542631861495664,0.3483356973761504,0.2772628268993549,0.024572915015918333,6.6490975453468915,1.5226832232964564,297.18825029699127,-0.9553710200065804,0.022834688872909636,0.04018698123759964,0.0008761100416127999,3.3476315496709206,0.053603587639622606,0.20441710686428352,0.8824175957220145,0.1430216581771663,0.14371265334960273,0.12902310331356162,0.13559331857622084,700.6106770833334,6.217308957916795,0.0057767190423198,0.04923354268292233,0.10297976858247583,0.522667697086331,0.27171695744584695,0.8477971093243218,2.389353942121765,5108.881890100686,0.6289181512788392,0.12045959897830356,1.2190012063102253,108.02024869363265,0.17411931085091284,1.0,Arable land,BA-12
04:00,25,6474.480380119247,-1.8792984809848025e-10,5.2177359400317346e-05,0.08175787316735383,90.0795810905499,99.78629262252241,-46.57816443425374,6.862198996691194,0.004705682099118066,0.7532064008462905,0.18446852425180596,953.3333333333334,13.211941212269336,0.15415376676986584,0.07001838727466124,2.2170822648538806,5.333863029812683e-05,3.472879730168536e-08,13.452841184055204,205.82416812728457,10.0,44.75709294413314,-57.937023943032635,9.694116887165768,0.2908537421970587,0.22596633926256512,0.06755873589695006,0.4712227467585844,0.32772656843381576,0.11065379102057775,20.90049462966248,3.348548864411392,305.08067033880917,-0.8571980669575124,0.07950617736964553,0.0870727509087408,0.0036812732778702673,13.496546573319348,0.104824384659621,1.1795795908031852,0.7036189219232515,0.15253923219778542,0.18559920405342142,0.12982798008601412,0.15209855412554021,785.8932291666666,11.325656051402751,0.0242572555802851,0.059061457937500866,0.32988912690945754,0.5476274044132717,0.2768384795689357,0.9085646757379733,2.6000461998714166,6378.118546570564,0.6506850765127453,0.1368532837862726,1.3467121811657792,667.4584502612735,2.2380864540997356,4.333333333333333,Arable land,BA-12
05:00,25,5472.1125,-1.1416268437336988e-11,1.4873281025738089e-05,-0.45291456317978857,64.45663598233024,94.61619193214672,-46.62200299387618,2.8317882053288077,0.0046901622702606,0.8859512308164367,0.14766789239403905,763.0,8.368078160359548,0.10765434488097536,0.051284014008028296,2.029939977134146,4.0302548193445934e-05,1.0438527646207934e-08,12.238813269804691,173.85561712265155,12.25,40.34522705926976,-56.98346724157287,4.328694300842628,0.3624273579207021,0.32536912336667034,0.05586587453031638,0.4029874087413921,0.2899178575272786,0.07869351549339072,20.9970561006313,3.1900402512387833,302.91511639811927,-0.8311349479174597,0.09447712972185618,0.026884692239409477,0.001947545153320525,11.677742828399898,0.03609875232789185,1.4359829424778008,0.6354241785788302,0.14026861393233991,0.17364540051053678,0.12627318103346571,0.1448087555652342,748.08203125,10.260313265091154,0.018309223619579873,0.05002245628827898,0.262097176831551,0.5413577786969568,0.2954713659928769,1.1360954402291632,3.09895029985388,10071.008362035609,0.7266583637133212,0.210784800548391,1.3051204589427297,444.6693978658537,1.7081526144502517,5.25,Arable land,BA-12
06:00,25,4526.775,5.673147220889322e-11,1.9389330943220745e-05,0.05087946410335459,69.16202527236463,96.01883606386733,-45.32005633826868,2.7165391903108578,0.0054326763578763995,0.8815449141915789,0.15236113799109732,787.25,8.13362380563408,0.1046545384168763,0.04541287975187658,2.2967082698170733,4.257201541587541e-05,1.4854900227588982e-08,12.56961439607833,177.33230985430637,12.5,42.08234336469245,-54.75787558580696,3.8402189504994073,0.3073870820792822,0.27266066593284155,0.04049878473449735,0.36152829386126584,0.28278480398902966,0.06748622960636372,10.851617220236616,2.398083191029577,301.9114538079615,-0.9011537974731245,0.0521126793102067,0.0379618997147511,0.0018361800379047,11.613566709876412,0.050494182598479376,1.287536769081557,0.6809609446523962,0.14191501717448782,0.1740348763304287,0.1262748426074083,0.14502340649801582,749.19091796875,9.730242191591291,0.0190988290323751,0.05224049725413682,0.26958845938048315,0.5414053303407175,0.2918972357632813,1.0607093466458029,2.7397959359353643,6623.375970283769,0.6995883411289897,0.13689720862061358,1.3006541090322234,415.6583460365854,1.7258369779568332,4.75,Arable land,BA-12
15:00,25,1809.8838600107254,-1.6426290424218986e-09,0.00018542777446131523,0.017099813732633102,30.016761412612468,105.31994706988947,-37.99300918559305,3.8170989302532305,0.012890544401722015,0.8769612646439423,0.2231037151702786,1153.0,8.587146446369905,0.17440660474716196,0.05102596065442103,3.4200855489161994,7.31103182431577e-05,1.4525632895281816e-07,12.328957923498956,168.23224759004415,5.833333333333333,51.07482051230531,-46.47015203582465,4.544972548129959,0.2381308010950327,0.2105452190381274,0.0049536773480045836,0.222316428273724,0.1785655506942704,0.02862420343528722,16.86373435983185,2.419711689383965,298.7596107506199,-0.9874918718562449,0.006295883839471116,0.35987462180551716,0.00211372356461775,6.9679152986873945,0.4566035576644738,0.5600353689099454,0.8034876239990135,0.17024021785828503,0.18229184454892852,0.13293521420326473,0.15402005314173275,795.8216145833334,7.315488900166041,0.021450733017224666,0.05510226279808531,0.31952276462461887,0.5276894044119412,0.2889829511527196,1.042500109078506,2.295450937084752,1537.2489191113862,0.6794246090016817,0.02357414928117517,1.2705472754342362,325.2276314834527,0.902153238097542,2.3333333333333335,Arable land,BA-12
16:00,25,1687.5420474604864,-1.0687225784215232e-09,0.00024159310269423844,0.11247642529341785,29.87420660778521,105.75847359176171,-37.18813528091617,3.5772853105206903,0.013950775122153862,0.8740621553123356,0.19313564241486064,998.125,8.314342614488126,0.13885932662538697,0.04498836468957334,2.9401344696511513,7.748319694304754e-05,1.6095616235283976e-07,12.499749358589376,174.3354885531119,5.625,51.72068064075071,-45.49776294492809,4.2184435856787985,0.23557510309942623,0.2083977227657412,0.006808064250424312,0.21779033956076327,0.171936694770784,0.03393612223432437,8.552504072275179,1.8507112867696025,298.6857449931248,-0.9870529986948475,0.006521036326992788,0.3987816330862465,0.002609833144218525,8.398383501994148,0.5070855623938831,0.7062830249058207,0.7869805887573194,0.16791864491927078,0.18005747084800805,0.13355949899951075,0.15334355948809753,792.326171875,7.476320403749992,0.021452906516111814,0.056361080034932516,0.3188022753087485,0.5282036329489813,0.28499699048924626,1.0062265140881173,2.270381499833675,1454.0231868695696,0.667803895094501,0.020683559202462863,1.269997390129547,316.18426961365395,0.9787643488726534,2.625,Arable land,BA-12
17:00,25,1929.1021995626045,-5.413771205340806e-11,0.00026419488012798025,-0.7256721542181334,59.11117671940016,106.96687363394628,-38.48074112519893,5.392457854934736,0.011982597803125,0.8040095884322878,0.2171052631578947,1122.0,10.881351006075265,0.17081075851393185,0.05639387250379686,3.031818322709019,7.524071623460252e-05,1.5829244845765218e-07,13.274429452852011,195.12812273190758,5.625,51.53376674954801,-46.82506614369667,5.358832893244676,0.2170693152477715,0.17618054469564756,0.0092394251233176,0.28752145378684923,0.19099226936350025,0.0320305375067418,32.17421014481576,3.4196803933348057,299.3394586411541,-0.9833711984432856,0.008392301778095537,0.3911255806897673,0.0029044766290159127,8.92678503360166,0.47413495341503364,0.4026156878157087,0.8519922881586136,0.15693033531124276,0.19317612594943845,0.13552039976376987,0.15803689958510736,816.57666015625,7.971847845677875,0.026461687451615975,0.06114774998532646,0.3752283933686047,0.5300567590214906,0.27433695971173333,0.8803961823345503,2.1274675852338194,1596.909041839593,0.6294507250537116,0.024568859380301126,1.2883278680811503,322.435441413054,1.0214830520006775,1.625,Arable land,BA-12
18:00,25,1877.0065864434564,-1.8935876315414552e-10,0.00019122104191620476,1.026759914713503,95.22720477967886,105.72371675018968,-38.09025633739375,4.237178450794747,0.012791117940776562,0.8258999016859644,0.2206366099071207,1140.25,9.278825282503114,0.17460816563467488,0.04994018470036801,3.604842404320689,7.360531182578105e-05,1.5505828132263239e-07,13.046763763717642,187.99374126766378,5.75,51.57215083856214,-46.07623281555204,4.648383654114177,0.22011368367969625,0.18397447344410509,0.009387708776741076,0.23044387161636476,0.18251802998144778,0.03398313862478267,11.673546719260782,2.164436139562503,297.96351417319454,-0.9854622940233765,0.007338070193543013,0.38328936091638666,0.00224785054213685,8.384471063790615,0.4147876465783879,0.5219621699947968,0.8271387224994143,0.16554834485626868,0.1766166457434003,0.13291337565650613,0.15152812091760204,782.94580078125,7.787206305189779,0.023043576951688564,0.05915505556751691,0.31678327699986897,0.5276669919918081,0.27860606276064975,0.9257526330511459,2.1561905742677743,1475.495419017221,0.6419392614507166,0.023457786418715088,1.271920753425212,249.17170792408555,1.1213458758709116,1.875,Arable land,BA-12
03:00,25,5934.662582947013,4.891360725462459e-10,3.9208966583676666e-05,0.5955761150782363,48.84654799277863,96.5996980670501,-47.71236898741785,4.967505426226067,0.004170875663969392,0.8481649610528302,0.2205398606811145,1139.75,9.98345271804848,0.1907410990712074,0.061074930166191144,2.9894492694019736,3.575640997782225e-05,2.202641959078025e-08,14.182127334978071,225.11212748338798,2.75,40.98562398961709,-58.347614681428155,6.333238671045245,0.28617813797759295,0.2502635798897174,0.001627153093504658,0.14310049990026572,0.10599195958090575,0.02090455255845206,5.812755885206593,1.080471688382967,296.70227996538705,-0.9205644532906511,0.042324800164873146,0.054641171403938864,0.000755259978468925,3.958769785646748,0.05982477521648224,1.0168405489444314,0.6373385742776924,0.1412568441020277,0.13582925648750618,0.12905715898711226,0.13265068458284943,685.4060872395834,6.136888431083938,0.00493242497459835,0.046805071209318684,0.08530539225756632,0.5206005814936472,0.2689711625966508,0.8611951359114444,2.552463810984721,7961.436771646781,0.6280498239212613,0.22420485719293856,1.214828885989399,60.17794718889104,0.12954998367040835,0.6666666666666666,Arable land,BA-13
04:00,25,5812.351324601293,3.525187876935189e-10,3.7881866771212515e-05,0.10809742261168424,23.541244439660186,95.88873879422601,-47.45264104673976,4.390295963873596,0.004313700460496642,0.8760910882188995,0.21436403508771926,1107.8333333333333,8.88948714005308,0.18101780185758512,0.05514366277103213,3.039458643797174,3.645403712196417e-05,2.0526108981041123e-08,14.103968107136707,222.84221909072878,4.416666666666667,40.83024512856767,-58.178487449907784,6.008732578475455,0.29577326764137185,0.26692084353326406,0.008339492661376825,0.37260479966965615,0.3026599537082766,0.055991784265682625,10.486689267575354,2.5483388302901133,298.14024905219435,-0.9058982116708604,0.050956078287504425,0.05110668172539395,0.000890521836957125,5.500051992401474,0.06191759528517254,1.2657374881953471,0.5374646803030907,0.14091849942419635,0.14166922817123748,0.12850506945003962,0.13443018167174695,694.6007486979166,6.85391003291749,0.006596317122685584,0.048345296622021076,0.10875996535386494,0.5287233912581426,0.270861870127775,0.8788140631947877,2.6177039040822945,8555.755401974538,0.6358562031697214,0.22640196471468918,1.2279053781565192,217.54077861912137,0.41658413670892197,3.0,Arable land,BA-13
05:00,25,5563.829166666666,1.383180777593843e-11,1.4161350926797741e-05,0.028101472605401624,13.316351296454004,92.22387750239855,-47.69490697526279,2.0519673114204235,0.004230246142205916,0.9400384536752253,0.14995806722146957,774.8333333333334,6.184415502043821,0.10446100251596666,0.040013969860582504,2.330054306402439,3.20943406719473e-05,9.253067658983958e-09,12.757238620005522,185.0662673441306,4.833333333333333,38.6015637206746,-57.648583892627414,3.250147613302013,0.34595812278635807,0.3296379981819354,0.011200611777294815,0.3331764376299654,0.27801829050088006,0.05452884182986647,10.995683009457359,2.4641304627936504,298.5275565918089,-0.8918992869469119,0.05837323372878,0.02350683243942492,0.0007463129486116417,5.2164141837214,0.029639504870546833,1.765371460169442,0.3435731544251509,0.13926539594676593,0.13948919060109874,0.12627892731001697,0.1322662160540876,683.2872721354166,6.739279749858584,0.006106162135840058,0.04525195183353919,0.1005188977960695,0.5296042262830307,0.2921099813133879,1.09493676198021,2.9854304652835664,10083.943039520149,0.7105560311479577,0.26153156611729844,1.2265356465919732,171.898818597561,0.3912110131145954,4.0,Arable land,BA-13
06:00,25,4603.294444444445,-2.9767440239235723e-12,5.002722280737292e-05,0.33353721901158473,48.33367224152007,95.78570400903243,-46.410365137113345,3.5407353179285392,0.004902569920424342,0.8770390137108889,0.17168247209857423,887.0833333333333,8.370697226185325,0.12731436681504416,0.045690849688556516,2.5648659806910565,3.797606959340102e-05,3.543751932272407e-08,12.975766144266341,189.41438326613505,5.083333333333333,41.76354431252935,-55.90420754992815,4.6677518624575045,0.2920503122828893,0.26282836824577577,0.018738118808953836,0.33006713345356153,0.27541141486953286,0.03029113599875696,7.6502956269654865,1.8626012290978569,298.88071956547407,-0.9166236375085361,0.04646586080641199,0.08741746847321218,0.0010559393889070666,4.858462771813322,0.09465473050719708,1.2503540503766666,0.5354601891977239,0.14121417176684425,0.142296953272563,0.12736081964334867,0.13404961779342492,692.5003255208334,7.134774629914501,0.007358686403084217,0.04792299430587163,0.11843283432612456,0.5287056881202512,0.2842607622591351,1.0086131565641563,2.625302440782986,6373.864482524185,0.6746495710129329,0.16577501609569226,1.2398555386546062,114.79373094512196,0.32043260118241057,3.0,Arable land,BA-13
