site,day,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,M,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NP,LEQf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BIO,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,H,species_richness,count,habitat
UHH_S01,2016-11-24,8410.039393939394,4.6377665091376505e-12,2.661853764516763e-05,-0.03471904608239556,9.271329064944737,97.12372536198153,-40.010201495403344,1.0150285488194533,0.010227568985628937,0.9701716404070152,0.09785878916902715,505.6363636363636,5.317111315767384,0.06685785667786823,0.0400654098121891,1.5763580931263859,8.706765201914744e-05,2.7668697465957877e-08,8.437472070622798,111.69253156555601,15.818181818181818,44.48318047428268,-50.981173338285615,2.4643538125683047,0.5728407566149626,0.006944884568216511,0.4681226082453383,0.3976505711160571,0.044534271748815545,38.1993800441497,2.557489841129701,299.08320291684703,-0.48507418600413177,0.4135296132225907,0.06993967449412691,0.01388415853424781,4.242552168785753,0.0904902117044282,2.2822862965836843,0.05747947295876348,0.13827578176306765,0.1309537454705056,0.12895354526255812,0.13217307548481322,682.8061079545455,6.412798633891861,0.004209258306057027,0.04960016454398839,0.07457231264618781,0.38360054799941457,0.3164247243828272,1.8492749222995364,4.487560557942895,16141.158699734173,0.849224612575028,0.45922857240704074,1.2139346656717407,64.02439024390243,0.1505246003149966,0.5568916206718868,2.090909090909091,11,Shrubland - Subtropical-tropical high altitude
UHH_S01,2016-11-25,8422.352777777778,2.0218711955134465e-11,0.00010743045685264337,0.033996437038927636,27.994749432906456,99.85447128788276,-39.56686209362555,2.489895886988428,0.011125893470853417,0.924130427065411,0.1597155022256628,825.25,7.152630521875733,0.133475259660667,0.05041487040961684,2.393967543191057,9.794486588260064e-05,7.420264199567828e-08,8.606681316079152,121.6631934047943,16.916666666666668,46.20171242634047,-51.588108472561544,4.789820898902021,0.5515094866289454,0.021344159645328178,0.453512444347174,0.3643982615486465,0.08171074811152865,103.12911896406386,6.848122017977901,301.110109778651,-0.45875049347914026,0.47945339286700234,0.185046090951109,0.01755274368729669,4.817651828775785,0.24396587320878796,1.895899415369391,0.2830507658515365,0.14627419323838625,0.13854142297470842,0.13015475622771752,0.1362211114438153,703.71826171875,7.9448357489061605,0.008144196025293543,0.05157121260691264,0.12799236227443575,0.3875269706445969,0.3054210589581144,1.8305542254186333,4.328383907984828,15429.958882582907,0.8147484737710503,0.4056864794552479,1.2412430347949397,201.66015625,0.6056256502855207,0.5194659682871307,2.3333333333333335,12,Shrubland - Subtropical-tropical high altitude
UHH_S01,2016-11-26,8422.930555555557,-3.5979076591574457e-10,0.002301597832989364,-0.0019026672404799684,9.965058834039526,100.8719921170168,-38.721500898705735,2.7757735984659835,0.018397250568182776,0.9355150263764657,0.16173150119347135,835.6666666666666,7.125654325179858,0.1340397393716534,0.06849613352438348,1.925733612804878,0.0001358686020262582,2.354867986743885e-06,8.414248662565045,115.3473865407479,16.0,47.48530950736646,-50.79710032088517,5.282409828251633,0.5533260761932559,0.029000568101258575,0.3791649420184249,0.31011131183802226,0.07402606146100045,89.40011272327423,5.734442013437062,301.076515489461,-0.4041991325194562,0.6004538746529119,5.7338450348001055,0.020086332008225734,5.390479985416168,6.256444217547354,1.8764669565137015,0.2340566597936475,0.15165580733821518,0.13993577228871343,0.13529158130330532,0.14020943478594008,724.3219401041666,8.063573573085215,0.011648964029632808,0.05314449499801024,0.16973183438946404,0.384724085390492,0.30788484160308427,1.9001047193464293,4.346317263193453,15337.349387650123,0.824520537642317,0.41914957881048026,1.2542132314521075,137.8858612804878,0.46634986671667306,0.5300561271006105,1.9166666666666667,12,Shrubland - Subtropical-tropical high altitude
UHH_S01,2016-11-27,10038.9,1.269289663878938e-11,0.00034259675277494305,0.04245391380560281,20.8798790300662,99.59662457650937,-40.375175442210924,3.3018578474099116,0.010677621032745171,0.9186610993674289,0.14535928557604574,751.0714285714286,8.105504369768598,0.12437446432027421,0.06526429018235655,1.5708365091463414,0.0001125237540093519,2.61400157053728e-07,6.8015004065229965,92.75850475528834,13.928571428571429,45.94331667249262,-52.716530869056825,5.659847541549448,0.6297593854024465,0.03448658590068799,0.38156156875198693,0.3074004174185502,0.06578620940740838,101.72000878871229,6.291485507783546,300.703526369433,-0.23946961211898476,0.8525264462625767,0.6191944654766607,0.0715565173776296,5.205793896506668,0.7724642004333004,1.8753075739794363,0.2604348441632297,0.14906619973711677,0.1345907172920905,0.13400878687774348,0.13726128472222218,709.091796875,8.12627621062171,0.008905130903987564,0.05214130649072705,0.13467092597126837,0.3825717411462589,0.314033103659944,2.297737691405612,4.84805508998887,18656.30018766315,0.8656378887333671,0.4804020374185559,1.2580056968234359,77.81535823170732,0.25861811950389907,0.5934013101052544,2.4285714285714284,14,Shrubland - Subtropical-tropical high altitude
UHH_S01,2016-11-28,8979.073076923076,-4.5450660993886304e-11,0.00043771951806546606,0.18527520832850525,18.365818103031515,100.3566805897457,-39.487356500191495,2.860117329384184,0.012234031758500585,0.9211230962483449,0.16402911970939835,847.5384615384615,7.568026054137708,0.1404326271754179,0.0555555971573063,2.2598352485928705,0.00010971022768986962,3.822353427577601e-07,8.153421967208256,114.12004074425812,16.76923076923077,46.50483639374339,-51.75173601704854,5.256572410791928,0.582133800389024,0.03698672416053729,0.4568666388506051,0.3652380559478142,0.07555273199182652,119.54634764802125,7.371751730464324,301.9695119670541,-0.36576818907061764,0.5689304542896164,0.934801962198875,0.02403280916839496,5.259068400284012,1.0089834220414382,1.856014055748491,0.2593672167154252,0.14546515584398298,0.13880786836310505,0.1323061483220595,0.137429788939888,709.9622896634615,8.399693958115442,0.009458978732987823,0.05249818870496359,0.14798665385793452,0.3877054258086248,0.3093247021257801,1.910231381783235,4.532524829591147,16599.84402505264,0.8356194965818025,0.45490670968886115,1.2569362401890665,167.29450046904316,0.5916696679844545,0.5494770851437327,2.1538461538461537,13,Shrubland - Subtropical-tropical high altitude
UHH_S01,2016-11-29,5599.791025641025,6.23591895861052e-11,0.0003249181993512342,0.07831262638541252,14.971105789619362,103.18590092060433,-36.193481958772274,2.3058529495213698,0.01852230586315281,0.9306020495181302,0.17595390868082947,909.1538461538462,6.773224664706635,0.13715740423694747,0.048874318486304774,2.6176638719512195,0.00013889303647887712,4.366953505277102e-07,9.175381012981472,121.20886374019021,17.53846153846154,50.568073260922226,-46.56284417265023,4.130917433572462,0.47794239455538706,0.054838633916044974,0.4397360691326671,0.3492881101729362,0.08043189490761159,84.43317686560394,5.817127011153971,302.6586144608329,-0.578507149226241,0.37552342780729503,1.0792437881776935,0.033212372966043145,6.555094567629229,1.2858599590694018,1.8355788188299371,0.304642474274699,0.14724153203655016,0.14243910083221414,0.1318860257413591,0.13884826058511268,717.2901141826923,9.829313175666174,0.011143381093838362,0.05507640960706899,0.1618542956332988,0.39145823239810645,0.30767640150695874,1.62439976897734,3.8661870025668654,10547.700334157158,0.8033415491461778,0.28362515226953594,1.280175968594207,207.5406015478424,0.8299661572336876,0.44924485443036716,2.8461538461538463,13,Shrubland - Subtropical-tropical high altitude
UHH_S01,2016-11-30,6273.25,4.3447954321610094e-11,0.0002128397943195756,-0.14017396899861065,48.15068462639633,103.12753000055332,-38.06444848546773,3.9603126258415062,0.012757500004291739,0.87406856848576,0.21376784624317036,1104.5384615384614,8.879064926776994,0.18293608849056883,0.058923007975513,3.047314727954972,0.00013223088087309907,1.8583520362330554e-07,8.601778458392705,112.06042070723166,19.692307692307693,49.51899974311295,-49.969410321360904,6.488410064473849,0.508606973159673,0.10736765164788477,0.48042281541653153,0.3556475409967439,0.09186175539730083,145.8217703373246,8.984633637413001,304.8931470348444,-0.45038000671667144,0.4870800767219581,0.4484225480826624,0.06355809094496076,7.894288763145326,0.5893937642805842,1.8509796966795935,0.3221955836121311,0.14649004918854422,0.14534970847739853,0.13224160256506112,0.1400631835559427,723.56640625,12.110067240746698,0.012500692164373507,0.06090625444313818,0.1711545099549162,0.39409235161958045,0.31072831834379,1.7686087835171214,4.0713978452204955,10022.741849857695,0.827432349059201,0.30231170994172146,1.3123378363417377,175.2205968574109,0.9284977915884928,0.4468131816907658,2.769230769230769,13,Shrubland - Subtropical-tropical high altitude
UHH_S01,2016-12-01,2505.270833333333,6.371264896103706e-10,0.027131017771852974,0.30623963287041517,23.350561878012897,123.75454921001109,-22.00409439427058,6.491980393598233,0.09943174011544283,0.8527190238970466,0.29535997677569187,1526.125,11.001485744629637,0.2647208244629378,0.08864101262345978,2.9855123380335367,0.0009208468989838079,3.3088281054188175e-05,12.059248556221238,169.85657822836134,12.3125,70.43512464861867,-33.28627549103163,10.721400139650298,0.2781289525464555,0.20123054110199537,0.48701973946779065,0.3838384741286107,0.11360851207096294,218.7216220886851,13.565126657564525,317.46867638933463,-0.9423610873192256,0.030690370332222383,81.91080349055412,0.9318219497118979,28.064067481887513,90.65219145653036,1.1577690812852461,0.7110347059057651,0.18676534789664,0.1688120832220545,0.17039684824346707,0.17338585050540792,895.7113037109375,17.336191765914492,0.03417181885616284,0.06057260622324607,0.47758554789126784,0.39485319164530497,0.2874552792466657,1.0228832722844738,2.5458985486706247,1795.4657727006584,0.6836573178217535,0.041511199476422005,1.5479970588921905,137.42735327743904,0.5193375821174506,0.24016804860271485,1.375,16,Shrubland - Subtropical-tropical high altitude
UHH_S01,2016-12-02,6708.561111111111,-2.2942792623163103e-12,0.000599674071679653,0.024723916516771215,17.47791998330451,102.53533669897939,-36.21170735185944,2.401872673828291,0.019903893008331022,0.9205700133060488,0.16921488936197662,874.3333333333334,7.341404768541606,0.11945465883921463,0.05034900957601491,2.3610846460027104,0.00016631727532639848,4.916632868099824e-07,9.021242599625488,118.87141403039362,17.61111111111111,49.69828669688946,-47.565785089343166,4.2640717862326225,0.5053197775042724,0.06143281541712277,0.46731082633447785,0.3510361399067949,0.06147972962213025,91.60330404586723,6.20097567461122,305.864796093516,-0.5756222895166331,0.36310079911186555,1.2337693940256003,0.07748804019138494,6.638539183277393,1.7212997142696467,2.13763589501307,0.1792864153222071,0.14921943714540148,0.14394152175118216,0.13472027679606446,0.14095451160364775,728.1710069444445,9.893421750984025,0.009710888434529144,0.05527039399887138,0.14945108685119565,0.3935345323077591,0.31043517279719773,1.7517326617428817,4.0461147640378,12003.16303045793,0.8176122012651489,0.3173331571671288,1.2765653876077552,185.9597306910569,0.6259523238213532,0.46448192312363534,2.8333333333333335,18,Shrubland - Subtropical-tropical high altitude
UHH_S01,2016-12-03,3105.755882352941,1.0372230215125823e-11,0.005369924533534475,0.46275702984594524,344.5114347966553,113.69164740427914,-31.055035468647837,5.825986938460325,0.034511172229472406,0.8380216151661837,0.2808319766846162,1451.0588235294117,10.390957929031353,0.25171051583009824,0.0713857630240356,3.640602582496413,0.0002818503714219507,6.015849585559999e-06,12.237096965333782,175.58856585903672,14.882352941176471,60.30138090766468,-40.816704152719524,8.118085060384193,0.29000147561499323,0.17073095390527276,0.5158314849261418,0.393486739402438,0.1206026223670638,136.05867909726317,9.442377645115402,308.36719068452896,-0.8300828491506191,0.10133735836639104,14.592188959563272,0.1587911628882551,10.287514458362258,16.015330581708763,1.0976149944125386,0.6508974657759469,0.1719001733196305,0.1527318809789904,0.14512421389226332,0.15234750849018464,787.0272288602941,14.695965854384873,0.023975964877820992,0.05976133920741938,0.32467908301526416,0.392270860603501,0.2850128290419716,1.0370417060609947,2.6160193530985847,3026.33284780049,0.6804886812051327,0.11721846392627781,1.3814659092750345,307.5877645265423,1.1022962284507298,0.241857471633397,3.0,17,Shrubland - Subtropical-tropical high altitude
UHH_S01,2016-12-04,3527.227450980392,8.636674374568237e-12,0.0007678578244322962,0.18182660268614975,16.194368408798372,109.31011821035806,-31.60957799405857,2.8855208716839607,0.029841771433349568,0.9167236126286405,0.22548070902446518,1165.0588235294117,7.161732901862026,0.17504753014037042,0.0517384410326876,3.6317756904591105,0.0001848205403059294,9.275464838421115e-07,11.557594602570884,163.915660985143,14.705882352941176,56.44021815993268,-41.23100279515839,4.671220955091057,0.3293404213908795,0.0721366643469302,0.4627904808085144,0.35149994965239967,0.09748427534359856,109.54590997084799,7.334780206601103,305.5903572195937,-0.7954523247962593,0.15614494007908747,2.282746930879082,0.058703330547065204,8.300072819303477,2.503447395025507,1.625747886508078,0.44069844505984984,0.16047764893883512,0.15499332205383345,0.1356854965022402,0.14630492377337112,755.8112362132352,10.223764171562657,0.01631776313167539,0.05605675798200413,0.23342721466730026,0.40011559380123163,0.2892620401501305,1.198902580640175,2.8764042195104116,4732.358190236097,0.704333480960392,0.13121245212940305,1.3181101584867587,284.22592360114777,1.2692287916182732,0.3001380547187916,2.6470588235294117,17,Shrubland - Subtropical-tropical high altitude
UHH_S01,2016-12-05,5154.41875,-6.890536610240252e-12,0.002154172478927874,0.7874935380161284,262.03797336457734,109.31588641399173,-32.17750049580877,4.623238545309738,0.027402530254367376,0.8416046734701289,0.23735968647184047,1226.4375,9.361425197343857,0.19025788658796206,0.06121216567163587,3.050120283917683,0.00025974777923830626,2.2518589444389597e-06,9.191559084588741,119.359468430216,19.125,56.29014044915842,-44.23360614017997,7.523746589338386,0.44327835525094816,0.1347698405719612,0.4258610736178925,0.3330282216147112,0.11851111015245516,124.6499577695922,8.093789629982282,315.54278882917913,-0.6454102766824478,0.2412249440023944,5.547868094727901,0.2034635264460411,17.446325779482763,6.086554808002709,1.5360439602267648,0.5546328912666114,0.16802579879902138,0.16502730988921802,0.1462565673710078,0.15668530377407566,809.436279296875,13.724168719957063,0.02165542939260303,0.05731267978465016,0.30173786842811484,0.4040134148576062,0.30403973741540885,1.6540340915913805,3.6410238644295654,7103.297554020562,0.7921027851720435,0.20328127652106515,1.3928103892710606,326.561904535061,1.49411132434427,0.36905140701216543,2.3125,16,Shrubland - Subtropical-tropical high altitude
UHH_S01,2017-03-02,649.1166666666667,3.771608706720295e-10,0.004181164898389683,-0.10387261611196667,22.844213162777454,117.4214439646704,-31.805556268005873,7.821957415960988,0.029537306379713666,0.8103367705250427,0.3552028901361202,1835.3333333333333,12.005797760163532,0.3409134894522934,0.06805415907637305,5.015799669715447,0.00012925247181398163,1.1670022699408726e-06,14.702934827037112,242.7674343195786,13.5,57.551063208105774,-45.4198494511283,9.970912659234061,0.18660967883381388,0.08387614781987295,0.4727038712622673,0.3426620633454507,0.11172488646836966,205.2760899453741,12.766463206787618,315.01691889677807,-0.9787845711623558,0.010799529143648082,2.8421780937796104,0.010979092269753616,16.170974149547245,3.73297836710536,0.3743804923478336,0.8609591040231829,0.1818525657394365,0.17232463322850697,0.1965461970172532,0.18987757492902305,980.9075520833334,12.987683856134211,0.05158314278455278,0.06298035775127234,0.7136586605637025,0.39910361629692365,0.24142325263309652,0.6456353138538561,1.8610066442722963,692.086850330084,0.5349199988750376,0.013747552652077916,1.4936829238144849,452.33898628048775,1.1401672796489872,0.15159612417169163,2.1666666666666665,6,Shrubland - Subtropical-tropical high altitude
