time,month,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,M,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NP,LEQf,BGNf,SNRf,Hf,H,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BIO,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,species_richness,habitat,site
03:15,06,9189.352001442112,1.6504141925693827e-11,2.4770395366278086e-06,0.050020720909979305,35.35686742119617,87.16950688296097,-49.17300933463687,0.6204809077533913,0.00352506648650475,0.9764216746393868,0.0631288699690402,326.25,4.606885528995538,0.027041408668730622,0.029428017600802422,0.9043361869798723,3.2221499908519354e-05,2.7326940523905863e-09,10.320836151698675,130.29213854542758,2.25,35.35082854634985,-59.8813065854586,2.2321351318084535,0.5327397652307475,0.5212910910021644,0.000395491367993849,0.12017061541224273,0.09270291154367746,0.01599545609448745,5.741396855409326,0.9508528575891056,296.22886466491815,-0.7633507306020682,0.13631325799214228,0.0075539442544678,0.000835941292486025,4.0242676987019825,0.010867840820191474,1.9326726086913228,0.22092329746345019,0.13246811804866393,0.13173429901193193,0.1274093350754333,0.12943535522909808,668.79248046875,5.587053709945248,0.002734828599767725,0.04524099181018297,0.052754471941692055,0.5196955472230903,0.31976484250803694,1.6398063429355982,4.240092273700176,21634.25695826304,0.8494697083637774,0.5171125066571429,1.2034209223441517,36.50684330849622,0.05957276949874195,0.25,Arable land,BA-11
03:30,06,8951.39169016336,1.8919505757948475e-10,2.4003190602973236e-06,-0.09978943187609612,12.807119834143293,87.62190547085815,-48.98181945452292,0.7207677046502194,0.003569565134764575,0.9763704324055205,0.06622484520123832,342.25,5.057459495096735,0.029605263157894697,0.03336356143078828,0.8543268125846719,3.299708337048726e-05,2.3682968666865065e-09,10.501923660425305,134.96698772060205,2.0,35.40177902418883,-59.74745863941851,2.1492376636073427,0.5362548909837146,0.5236404160138077,0.00013284592327457033,0.017363867744042725,0.01431399316856695,0.009139722539726525,3.5136004663109976,0.47048117423693164,296.24659828254516,-0.7570315544496639,0.13833893387794716,0.006702083639754299,0.0009147597062835749,3.440683531868208,0.00988904825055385,2.28309152545285,0.079738223401491,0.13269253733801661,0.13712484307550277,0.1285281885454988,0.13194886494218117,681.77978515625,5.674300776387564,0.0040169094433423,0.04766060369726152,0.07392138969607465,0.5204855023378256,0.3196637685767666,1.6030363352005361,4.261979367534947,21899.65505408786,0.8495426510815787,0.5084968944375258,1.2085839562914644,16.002999806464096,0.026923036215405427,0.5,Arable land,BA-11
03:45,06,8368.179978436328,-1.8213606332303782e-10,2.5986258527577525e-06,0.353828387320468,12.922151502682297,87.97419131914597,-48.59245804023074,0.6721021385193051,0.0037473827322619746,0.9801898649989557,0.07546439628482965,390.0,4.750530983899576,0.035555340557275494,0.03023430474240595,1.1752202982872073,3.348233776339085e-05,2.8636813957201003e-09,10.341794184668892,129.84299426703092,2.0,35.903535049490216,-59.30426994111386,2.207804990604089,0.5164939651649996,0.5061505249287581,0.00015698497185790282,0.022238830192938326,0.018168454458862948,0.0095552227095323,5.384417201182973,0.936204975019777,296.0913590613379,-0.7862525045508109,0.12026844884633775,0.008003100654249275,0.0009064882139052249,4.041018544284139,0.011937338812998076,2.1785250060334524,0.19243511309254996,0.1340040519005637,0.13524640639020352,0.12821213528242537,0.13122083731493123,678.01806640625,5.661988665108034,0.0040151139442616245,0.04683482829137563,0.07190239138719508,0.5199519874431191,0.319777931717216,1.6103047062195115,4.137607742454359,19822.812139155845,0.847166086765292,0.46648494176880073,1.2069456192978576,35.756702692568226,0.06216206817302105,0.75,Arable land,BA-11
04:00,06,8144.285711856277,-5.098786304459377e-10,5.437546397826931e-06,0.31556416596512055,39.93839351655885,90.54689712855654,-47.93180369792895,1.6120844141266932,0.004022774402534375,0.9263474093311399,0.0907991486068111,469.25,7.116849371051623,0.054760061919504596,0.043760794491439,1.2002249854848075,3.991292146008073e-05,3.840934448287485e-09,10.037580731775261,131.39237088679658,9.75,37.31282060991198,-59.05962299323737,3.372443603149364,0.5321049537240407,0.4978229332153955,0.03940448443311472,0.4043087254307148,0.3253613984942844,0.05880466370428855,17.151011019613115,3.2834599054811218,299.76318633518645,-0.6610586447089464,0.21469841530330402,0.011209406325667,0.002468974602461625,7.746424380137699,0.015862383073417176,2.140630197095962,0.241174174412155,0.14341010257402748,0.15805388784646288,0.12803749612720539,0.14019294622121148,724.376953125,8.8085427303729,0.01245651112226625,0.051343556146497375,0.19095816263338405,0.5292112268518576,0.3161951150739957,1.6611406971082416,4.228920953424373,20176.12667967451,0.8403538412290389,0.40342963848681995,1.267136279783459,353.0661832301142,1.0487793630249662,2.75,Arable land,BA-11
04:15,06,8951.595847802648,4.124986301909909e-10,2.996159950557928e-06,0.02877034461502435,9.983493905909985,88.55401862533242,-48.00858885867369,1.2719574990391056,0.0039927235045524746,0.9676677780953937,0.12156540247678015,628.25,5.585855883174417,0.08978328173374606,0.04201677230031793,1.9378632578140118,4.4454487753571044e-05,2.930460832531853e-09,6.957559584025631,76.15225002993178,14.25,36.958928862582695,-59.755295647191936,3.7142245097746382,0.6674296355444489,0.6448399954976114,0.09968062562482642,0.42306224845457774,0.29772661093555264,0.09019450381122662,7.914321491855125,2.209978289052931,309.46305114574227,-0.22740129681792892,0.7862458980095357,0.007269265209969424,0.004487842650068025,14.511560819264286,0.0184043318125476,2.262531527503489,0.10788071438752338,0.13804565800147414,0.16846860319862056,0.12757359140335123,0.1434299475638668,741.1025390625,12.188602253588734,0.018198895182165626,0.050214215107709625,0.28159327623320785,0.5591845797675301,0.32813621039635366,2.284110453356014,5.122236998614564,27435.188281777842,0.9231209843933572,0.4906358159576144,1.3968901762839492,495.0928065124831,2.109371220001935,2.75,Arable land,BA-11
04:30,06,8513.53605112699,-1.551432338570197e-10,2.4623715654761668e-06,-0.0514655158464091,5.0843540686550845,87.74990735328393,-48.61703907736636,0.6542082429336364,0.0037158756029951247,0.9841499168308672,0.08107585139318879,419.0,4.389091945021974,0.040441176470588175,0.030526075284830874,1.3085786300077413,3.503288893783019e-05,2.59367509507783e-09,10.289050137494872,131.23675354339008,6.25,35.86018823066205,-59.45156196568162,2.3117501963436755,0.5444273108675552,0.5358516363995942,0.0259948608880791,0.415546513373396,0.3209298766130797,0.051604990826350006,18.02243721064643,3.251921972303018,301.1551255289187,-0.6877922495648308,0.18571490372570726,0.0074088967562693005,0.00141789065160985,7.77672711456568,0.012394662255575326,2.281646306305725,0.07558906330656323,0.131420141734164,0.1454406771065658,0.12774926884130133,0.13445764965768336,694.74267578125,7.697029877104455,0.00737250822527575,0.046933646896930574,0.1208793826219512,0.5383663640436038,0.32026651935649386,1.6446837726037016,4.315541386808977,21974.286763030046,0.8539571084516174,0.48517618988102645,1.2521534979513855,281.55277784497775,0.806944536844397,3.75,Arable land,BA-11
05:00,06,6966.944444444445,2.0410450180084207e-11,3.689080829977609e-06,-0.0024350458917270328,3.6180634374494876,88.73660368283724,-47.86418133750437,0.6414794148962694,0.004131725019452,0.9833866918119796,0.08851041868266561,457.3333333333333,4.385033602700669,0.04090058705889937,0.030967020355861668,1.3282837906504064,3.415239509641282e-05,5.60337482067281e-09,10.270100384600996,125.18099461575311,6.333333333333333,37.32358717650203,-57.95506689683359,2.2786540733356304,0.4681852058394556,0.46082265097743624,0.008814138675213067,0.35732537698140393,0.28914318807224476,0.026122518651679333,6.441007453890092,1.6081512582635293,299.2531298926914,-0.8239353032201029,0.09872379790583115,0.0149060211491713,0.0009117643680130001,5.2358994582062195,0.018946347269419267,2.2912735843596823,0.05895186096977556,0.13910786017687934,0.14018748667242206,0.1258946883358063,0.13223354424764486,683.1184895833334,6.708542228167534,0.005437445557491233,0.045048117130729,0.09300047291906156,0.5296337676126955,0.317401087552387,1.5679995003134213,3.8251404733296135,15857.75417139862,0.8279278928226246,0.3416539163018953,1.2283756859131643,163.39557926829266,0.35490970609110856,3.3333333333333335,Arable land,BA-11
05:15,06,7062.488888888889,7.276471610198631e-12,2.759461971883139e-06,-0.011214693433024898,3.3184289346998646,88.20234654005304,-48.34411731043897,0.6222787270044066,0.0038373429200704336,0.9845375882639263,0.0809625185471905,418.3333333333333,4.294373068721192,0.03832010838010443,0.036519177158330536,0.9725927337398375,3.413606475520831e-05,3.582432527049477e-09,10.362862021898994,128.2741290665518,7.333333333333333,36.76002785655108,-58.60265819138086,2.36268604793194,0.48046633881996276,0.47315378238895195,0.027021382739379568,0.510166785896848,0.3777233045325526,0.03471168905514827,9.229501000143708,2.317548390781265,300.69379037500266,-0.7951577202814369,0.11464164101441404,0.009994965242264934,0.0010895346251139333,6.941322760258426,0.0144577474063508,2.3003057288402564,0.0345702134107654,0.13359033286381494,0.1405974067380093,0.12513008739325074,0.13165421042231254,680.1256510416666,8.497773529983002,0.006206193944379867,0.048631324945511596,0.09645297705030853,0.5359781202208368,0.3179317581874447,1.5529455862385124,3.903781773717624,16334.353812059193,0.8312826755302737,0.35010226318793974,1.2513538857244801,196.40815548780486,0.6184769809007614,5.0,Arable land,BA-11
05:30,06,7118.577777777778,-3.61973487288025e-11,2.7917435261997456e-06,0.08890443414940687,5.741345511801245,88.26295268360856,-48.47855001065147,0.6031331085287164,0.003789035237925833,0.9838967758318568,0.07747887233081734,400.3333333333333,4.382924824150375,0.0361267015031288,0.03207131335376473,1.1948996443089432,3.271258325467484e-05,3.5779997328747377e-09,10.97540109073477,141.88459762684062,5.333333333333333,36.62555166786618,-58.64726347478611,2.2728151426523007,0.45662308167078086,0.44921964753987176,0.039787845755182065,0.5869778939278426,0.47695385376842636,0.03066180331482707,10.078139567638033,2.2513523279830427,299.3111993372129,-0.796497866236317,0.11407385830443727,0.009701658919544267,0.0010392841904246666,6.228742171497572,0.013405336152648198,2.283501905184561,0.0860649408081004,0.13055219204674315,0.13760685353224802,0.12524252056336216,0.13030524603981156,673.1569010416666,7.790101352885657,0.0046568508839849995,0.0447574683601343,0.0798310153366635,0.528674008997292,0.3140077324093822,1.4392975109064612,3.7413082930150714,15585.661731438659,0.8089881945161616,0.35655427228076975,1.2315835115490892,157.7267530487805,0.3795600642018324,4.666666666666667,Arable land,BA-11
05:45,06,7072.572222222222,-9.173317795560155e-12,2.6966269780201585e-06,0.0005710960633066656,3.0402766886434343,88.00188125853724,-48.358714126344914,0.4422933954214064,0.0038578938289811995,0.9884341088608792,0.06193148829107797,320.0,3.860074237279147,0.015418360105799597,0.0250638368118403,0.6169016768292682,3.22209417933207e-05,3.5366502756869866e-09,10.73797353726385,135.0500118087266,7.333333333333333,36.497455581140734,-58.55531435482877,2.0527699359695006,0.45767966628262186,0.4524077942229276,0.0046229506368184,0.33181314952024754,0.2652667659799206,0.05104708582633074,13.043414947649074,2.913454727063417,298.199565862125,-0.8338226473633609,0.0907557897707507,0.009717814851330034,0.0008452558536615667,6.323709951498057,0.013432502286793968,2.301353655810557,0.026276069142976265,0.13181247820583572,0.13949428009686252,0.12593761232932174,0.13137947739224412,678.7063802083334,6.440158579236112,0.005828120967221567,0.0448539315405877,0.09757124096703317,0.5279563801408126,0.3158229457036928,1.4866550621384864,3.753266262850971,15417.902542784645,0.817261405603832,0.35391190508259746,1.221712575534052,291.7778201219512,0.5514320396180152,5.0,Arable land,BA-11
