site,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,M,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NP,LEQf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BIO,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,H,species_richness,count,habitat
BA-12,3013.7207721018394,5.1453996655286646e-11,0.00016041963179614884,0.01883568557376125,63.34440116544127,103.04486348694476,-40.6082114123746,4.237792269517455,0.010345350065038521,0.8398795337776691,0.19648977459903663,1015.4318181818181,9.530934091668986,0.15048835864261442,0.052292908351843456,2.895315814161496,6.54898558084289e-05,1.117274942489635e-07,12.871628804120695,185.11526756826925,8.022727272727273,48.54504940015286,-49.51390730412472,5.058956704277584,0.25348454156709715,0.018765795921936418,0.28947357568206256,0.21683880226532917,0.04457654040428753,16.58142250322505,2.5221974048741687,299.6925474491386,-0.9530989426151883,0.025241798352584662,0.27695382080319836,0.0023574673732215975,8.892806942022322,0.3347780411486273,0.7153680313656096,0.7856366551440516,0.15818340994786828,0.17889141157304064,0.1318268009907317,0.15109063312884635,780.6589577414773,8.23563342964117,0.021266909952251146,0.05629855376448718,0.3050808862513425,0.5316463500880215,0.2825817142786423,0.9732395397105282,2.3774563790372985,3555.569546493138,0.6622440066384777,0.06573436134351227,1.281369739830701,72.29057654930907,1.2375203213230768,0.21590321717368618,2.7045454545454546,44,Arable land
BA-13,5418.702592078372,-6.480890199149864e-11,3.648005268646029e-05,0.2596253903133704,34.7002753842257,95.21073418185935,-47.21627620594266,3.7334045775855986,0.004457376929413793,0.8844279694750063,0.18649033404016876,963.6904761904761,8.382877775573206,0.14755072192771457,0.05049043673716143,2.6745802708588036,3.6356402608734195e-05,2.2767285695902976e-08,13.474910104202225,204.07025342855758,5.309523809523809,40.67776717481538,-57.36762250068406,5.045389675499442,0.30502124875348435,0.010369863062293126,0.29139416145296093,0.23917883183391517,0.04046769599186107,8.733470325429133,1.9845639522223484,298.14231815980287,-0.9111275591480451,0.04821285996577701,0.05660501799506884,0.0008741821187535214,4.8890286868413755,0.06442766273832967,1.3190187666044417,0.5193904855874611,0.14091199863309964,0.13998927631378916,0.1276914352433008,0.13334222971832538,688.9032273065476,6.739889974311093,0.006323249180614841,0.04704825439475341,0.10427970325700334,0.5269916791949187,0.28012642006823685,0.9711620460537629,2.697951386788443,8649.638209298191,0.665506793546077,0.21442380564078692,1.2279953055312802,31.747397038015645,0.2985321429703581,0.27718150212847065,2.761904761904762,42,Arable land
BA-14,5596.882769549014,6.459446713765949e-12,4.123129458334275e-05,-0.030172057436716252,59.2657588367898,96.88207128231338,-46.59517610280451,4.5651660749082446,0.004796148565518581,0.8441667519274549,0.19226769674492428,993.5365853658536,9.667654914867313,0.15542775602802655,0.057385128108650645,2.56661191742355,4.3173323631455485e-05,2.612760545956895e-08,13.158745161904598,197.2567863230944,6.634146341463414,42.531031649686525,-56.81797221547998,6.349003865166515,0.29540864641843223,0.044398866566182346,0.31444494729910194,0.25589002601887356,0.05674764454880996,11.546421888272288,2.2206306984318047,300.8679447493062,-0.8731577284120888,0.0778106595712519,0.06479210836161411,0.0024347487177252924,6.563329113499566,0.08340341425822637,1.1608582633357096,0.5892910429434391,0.14328261428935776,0.155965717951213,0.1286508945540747,0.13979833853746837,722.2598608993902,8.582976156948584,0.010636146459706407,0.0499452782210178,0.16701861404661494,0.5384435201369792,0.2794311073081656,0.9858792436704854,2.636284917296946,6954.918925346443,0.6633528139569905,0.16153367155794493,1.2738196742002794,61.09186504696153,0.8150351398108722,0.2565715596771023,2.7804878048780486,41,Arable land
BA-15,6042.406650666828,2.9535181879375025e-12,5.430693808389725e-06,-0.03892970017497534,12.48665659412784,90.84067376256723,-46.965541996843335,1.2079510381628982,0.004542905153870805,0.9598050070784994,0.13008215328648237,672.1904761904761,5.442380912731221,0.08339270142677584,0.041010980920887945,2.031173508819651,3.9085590001003046e-05,6.774762400369495e-09,11.238209801914767,147.4253667041904,8.380952380952381,38.818972706127894,-56.82941650712508,2.648389213252973,0.4282855367682989,0.03670372623552399,0.3717930316001506,0.2811486732043534,0.05357888043270206,13.919854288581345,2.5443938240058244,298.96294608506946,-0.7572241133205375,0.15521629360553713,0.017823375833272835,0.0020436350803047167,7.288690968606527,0.023458858112223684,2.1976027677821217,0.16134481589579341,0.1546961818580502,0.17177655394647098,0.1305416780630212,0.14746718068495676,761.8799758184524,8.568402247164272,0.019453307386596463,0.05551994493329205,0.2759968825308829,0.5331158338153489,0.3105087769455607,1.390487167047176,3.552825136727536,14591.117629687995,0.7903802745737751,0.2965988322596912,1.276696556902984,66.18657218564577,1.0457058337623761,0.4101640216276257,3.9047619047619047,42,Arable land
BA-16,6806.644794189492,1.175708792529446e-10,1.1156233307182033e-05,-0.26061150745381995,66.80229316221546,92.75311533038997,-48.12310281289997,2.9183062731906557,0.003958543900826814,0.8860659466342252,0.14407023835987692,744.4761904761905,8.217764812132556,0.10547184722442036,0.05244412073013777,1.9462240449967034,3.5811321031424595e-05,8.259266385919485e-09,12.520057168393024,179.51713524529148,4.833333333333333,39.105700326380784,-58.405218941857164,4.510919268237946,0.35936643361141496,0.020468048578684152,0.18675079792492746,0.15368473640596989,0.03806062926529369,5.803785127734331,1.2108863670505123,298.8521082670517,-0.855311705728127,0.08187125650652724,0.021201844478871183,0.0013757249349663474,5.783668462525635,0.028072464039122676,1.539012483441424,0.4823165718651681,0.13761532286707223,0.14752897676425644,0.1282510413440056,0.13594137210881885,702.3317057291666,7.2764070326858015,0.00920611589099823,0.049761683490260576,0.14279607412655762,0.5294767791188137,0.2951319583363582,1.1295362682935723,3.07765529959214,10883.451203577259,0.7226361099051813,0.25587461713113907,1.2449931172886604,35.274877402677404,0.4331974661819914,0.3233013216480368,0.8571428571428571,42,Arable land
FS-01,11077.425555555556,-1.5066939474029602e-11,0.00014800428636668877,0.010172764894030155,18.55685755726672,100.08108312638548,-38.06209661480145,2.2766878898378087,0.016973784874949167,0.94012764150868,0.21914070059996124,1132.3,6.3756299845771265,0.18067221469582603,0.06853418917176055,2.7427115091463414,0.00011764136184941617,2.671254327598892e-07,6.658435006498561,58.15810921204264,18.633333333333333,49.07412829212536,-49.649368115297555,5.723496407422916,0.4783345263780202,0.17479928406868694,0.5614396301670593,0.4032462436814133,0.20596176811084296,70.28612382206369,6.8521013009935,295.7634900805638,0.49627901628484566,60.770810754792386,0.030042089338014884,0.676799696908456,39.70338290998684,1.2623123475164961,1.920875113405215,0.4096302514607509,0.15480789559668642,0.18195613303217317,0.1349809500547488,0.15323083522873918,791.5904947916666,12.706104262562109,0.02776167186895079,0.06023365386853146,0.34115517866461453,0.5250794646289443,0.32669876398937553,2.1694030364302135,3.928211827902915,5996.418795076971,0.8960612392960062,0.2415025751534343,1.3310181371350505,202.97732469512192,2.4017955441831207,0.4494805467073328,5.6,30,Forest - Subtropical-tropical moist lowland
FS-02,10701.657222222222,-5.617927206815347e-11,1.346705213010467e-05,0.03797811199486341,11.90258838452933,93.34112631624717,-43.24560500351074,1.5791459408438209,0.007575526642577737,0.9480855906174752,0.12692084381652793,655.8,6.257615867698695,0.08706535062254045,0.07008417916725485,1.6489615091463417,7.227822662135085e-05,1.9473949255656824e-08,5.67225442296918,50.50350558987485,21.866666666666667,42.39429807111752,-54.94644018987104,4.340738260988564,0.6022631678146141,0.11588113905542564,0.483448388900214,0.34966365000226923,0.16624271403609608,55.671755457206935,6.002242794237494,298.4626812197374,0.1497522857832568,3.9905796147001893,0.023219685592225273,0.04003152682733794,34.679537073148445,0.08644147255966043,2.1503730014828317,0.2114719984572459,0.15860124710669596,0.1702729625972093,0.14342002872307485,0.1539191296860885,795.1462239583333,12.555483338196662,0.03082582732449344,0.08402510404672489,0.33720108431052603,0.5255402862997375,0.3283214500275984,2.622522178251009,4.716243917083809,16482.93442783434,0.9240952547040518,0.4180933813843027,1.410026025725377,148.4565548780488,2.202068412053168,0.5712191388405692,4.166666666666667,30,Forest - Subtropical-tropical moist lowland
FS-03,8908.244444444445,-4.878027704088348e-11,1.0248690816447158e-05,-0.009471589130386837,9.088984548815324,92.32717746126812,-45.787788194018866,2.4030794491382426,0.005517713326937696,0.9431219728879736,0.18020127733694596,931.1,6.618971495071123,0.1451003161086381,0.07057929119613211,2.1202521595528454,5.245533329381906e-05,1.5680151085871556e-08,7.030290123989784,66.5027016907691,15.466666666666667,40.97665956196035,-58.04087762023027,6.017537182190624,0.5248184040740616,0.17120991850607067,0.6162910836684886,0.44318018261323844,0.20893545273445216,87.42346551517825,7.66884006944143,293.84703297671416,-0.05747672330186706,3.858260528931976,0.016951344218054058,0.03241802373139766,30.57127006648212,0.062359326677264584,2.142389176749536,0.24191227886183325,0.1598583756860871,0.16252837178231724,0.12912866508595597,0.14380207325138722,742.8815104166666,11.326569600758667,0.01969360713882431,0.05510812689384604,0.23106589598900348,0.52257395010175,0.3263004715143742,2.1534221866603525,4.2184781133964435,12764.755837229914,0.8971305545772955,0.3429808658179771,1.2855362713575478,173.6328125,1.6369614728513358,0.49794501783691747,6.233333333333333,30,Forest - Subtropical-tropical moist lowland
FS-04,11706.864444444445,8.830469573567821e-11,2.2185756136533427e-05,-0.011400442288701119,8.779717365019668,94.69486494145193,-40.62443284047535,0.5775576505039545,0.010772521383148137,0.9795850311169835,0.05596413134636471,289.1666666666667,4.449639451835391,0.026591832784981572,0.03571169518880506,0.6780360772357723,7.474049366681517e-05,3.585894971506632e-08,4.832915085890416,33.193172848708784,13.233333333333333,43.57976705311799,-52.062639882702264,2.6424069358202615,0.5956882230670024,0.06298732017307362,0.5163374759056499,0.3815535573526075,0.15968368899217553,82.41446794737683,7.45759516785856,294.5758690430831,0.3474536647183613,9.240484410616505,0.015369360479380943,0.0919390122430162,41.13241532477034,0.13219011682127982,2.2469943165896797,0.13540049951913768,0.14295736169114473,0.155015792964143,0.12877929147163938,0.13933118386243384,719.7848958333333,8.753469966560898,0.013814547139146935,0.054050226028064,0.18079613300629985,0.5185306716325028,0.33111472007301934,2.808977120968479,4.687915844173348,12345.948722187304,0.9461423436843525,0.3538606041496189,1.2462775990424872,104.10632621951221,1.0074422405310364,0.5828275016733282,5.266666666666667,30,Forest - Subtropical-tropical moist lowland
FS-05,12930.272777777778,-4.1552984064460564e-10,0.00010250842503207921,0.002451398215600757,5.299074286136071,101.86176037880756,-34.71255514099299,1.3777547765211304,0.02160925705701193,0.9644915691766361,0.14786142829494867,764.0,5.268190318836161,0.11218631056060895,0.06265732061139632,1.83569931402439,0.00014319541200325856,1.7574939909129285e-07,5.053076265026992,33.39021902504077,21.466666666666665,50.93576053286377,-46.4132554705658,4.349016003429573,0.5457869782802219,0.11670804299894036,0.46933706447691304,0.36149494049683295,0.20384145815845678,65.44084683932724,6.603174283996011,296.7753830889091,0.7519721856734092,24.719773673291936,0.028975452309589363,0.46659641762457565,50.7315005496544,0.6250703284548279,2.0752226282282744,0.3317962122525741,0.15994417948232165,0.19310906427118762,0.1382832174939366,0.1593152014574461,823.0223307291667,12.500681570415667,0.03295902848351395,0.06528053169484795,0.3821444368316266,0.5299477780665264,0.33125909162254435,2.699339730178856,4.3731723429909515,6607.060795423496,0.9389698197076195,0.20815655970316418,1.3699535893608876,213.68140243902437,2.546862145518777,0.5269231698062121,6.8,30,Forest - Subtropical-tropical moist lowland
FS-06,12075.895555555555,4.344441358384736e-11,1.3121394490747118e-05,-0.002422506433320237,6.3680505265860905,93.78918463632044,-41.978058426635734,1.0633539900396642,0.00867265498540095,0.972342406283086,0.10489000709631632,541.9666666666667,5.043771609108954,0.07536933101090248,0.04877796052499198,1.4338795731707317,7.219487730547532e-05,1.881679334671558e-08,3.984515297182557,22.448627613600436,16.2,42.63577535351064,-54.303826321054075,3.939601674564714,0.6411956521179955,0.0798133451459945,0.5316202939546674,0.38118364592293813,0.19181346027296103,59.661334076215105,6.093124032171376,295.35300878866764,0.5438044945860256,9.868605801728942,0.00919336347715569,0.053693906497084165,45.03659724596537,0.07642203773413735,2.247733850312202,0.14080050715907422,0.15511980955675814,0.17312335626539355,0.12983696636475864,0.14751299814895466,762.0521484375,9.75774085830847,0.020379923014259855,0.054344941374088095,0.2625727104194397,0.5211448773680089,0.33241932907999894,3.1319067553898123,4.981137504390136,14495.786324561834,0.9632714049627552,0.3231272863183197,1.2791901917373087,178.2012195121951,1.745124370886566,0.6231329967733875,4.833333333333333,30,Forest - Subtropical-tropical moist lowland
FS-07,13092.382777777779,3.168127336225055e-11,2.019649556605083e-05,0.009277525962583551,8.211444862777961,94.89553211121726,-40.96044721450654,0.7634087752548401,0.010062332805274505,0.9785886451601206,0.11001870847042122,568.4666666666667,4.456682430306055,0.06924714534546153,0.035518597532609844,1.7945725355691058,6.70858104099498e-05,3.3271491919647085e-08,5.081194638286845,34.28235429433257,17.666666666666668,43.80269389036288,-52.69872211764467,3.501416008007552,0.5569714871242137,0.051639661393840824,0.45255805003703586,0.3458747191850377,0.18031113909649932,66.341629779627,6.537683838547915,294.8158644880436,0.7244905137927156,23.50255736003904,0.007208491860434916,0.08906897596128,42.1560808305031,0.1292878006435597,2.2062982228752106,0.18950623898749588,0.1417887826294676,0.16742739963686876,0.13924302568184066,0.1485598066081107,767.4599609375,8.741468229637873,0.021017076800232237,0.05573871856553416,0.267617926362177,0.5233994892414127,0.3309780424668248,2.749776732605483,4.442615263562621,9542.323643529433,0.938660090571121,0.23952943067781052,1.2713550982080395,137.3856707317073,1.4913781717802297,0.5452699142544108,5.6,30,Forest - Subtropical-tropical moist lowland
FS-08,12299.487777777778,4.074350130402935e-12,1.9737709000438384e-05,0.0014125237923001447,5.598655716101733,95.33586001178223,-40.31603463674819,0.8552664103766748,0.010684803731258618,0.9749208510137458,0.09843235920263203,508.6,4.689473244002408,0.06106057673698466,0.04166386948901144,1.3560721544715446,8.642247132149944e-05,2.8728471860678988e-08,4.565691111515552,28.353046195508114,19.0,44.32598166630871,-52.36710254982146,3.693084216130173,0.6101632435332949,0.08354063974625768,0.4365544105774604,0.301044260212705,0.17056083536742683,77.08324391257447,6.943971594942303,295.87909144339955,0.5300039775817184,9.326435827872395,0.012681618086876123,0.08000657885342867,36.79791653555871,0.11881765944774622,2.25707702651808,0.12964745330113,0.14750578660801802,0.18136820138254853,0.14036087724457866,0.1548046396107562,799.7207682291667,11.109158202367054,0.0304203944662214,0.0617577063523156,0.3822399778264536,0.5240050457294078,0.33202937148921785,2.910985000885158,4.782780711901105,13030.625739910105,0.9541561686833641,0.33189804133096923,1.3296904307430168,219.9171112804878,2.6429682963124272,0.5946613485017155,7.066666666666666,30,Forest - Subtropical-tropical moist lowland
FS-10,13060.329444444444,-2.111322956707019e-10,7.713203894879142e-05,0.004620592442678597,7.610842314388364,99.21571468347535,-37.26149862285727,1.3667410330851903,0.017166661854862677,0.9606668370717663,0.13830075479001352,714.6,5.511707149954001,0.10343848783949418,0.05301542007927423,2.0302178607723578,0.0001233709416755007,1.2991782789111148e-07,5.11760162377677,37.192815782918956,17.433333333333334,48.323146556870164,-49.164708232394325,4.487854789264486,0.5614220317012288,0.10301207575110703,0.5413818633517838,0.3952071208963363,0.2051724380871004,86.72004414937837,7.7150267066041325,295.065634915071,0.6996581474576361,29.56678041727546,0.03264102029218115,0.3557564616169014,44.15290623070631,0.4826786481940187,2.095890679791405,0.29407359968457586,0.1528412725869913,0.1857358168692458,0.1398274289303285,0.15649369323864365,808.4464192708333,11.015071613552609,0.0319246334204413,0.05878614796592728,0.3857055102751769,0.5246418013464641,0.3301145920866679,2.654128588400176,4.467830899737055,8631.472709657892,0.9346404828166303,0.25370655144349247,1.3250276725081294,190.07240853658539,2.8649500641211767,0.5402939093370974,6.633333333333334,30,Forest - Subtropical-tropical moist lowland
