site,day,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,M,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NP,LEQf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BIO,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,H,LAT,LON,species_richness,count,habitat
PER_S01,2019-01-16,10519.5125,-1.0349950418521737e-10,2.4656985225397368e-05,-0.0004726053249242998,5.05651675189021,91.52327610242676,-38.58499439200052,1.2317641627343008,0.011899539227559075,0.9691545433602707,0.14466808592993996,747.5,5.077703118785969,0.10204180375459643,0.04842976204145385,2.1383145960365857,9.695703143893078e-05,3.7413689005032716e-08,4.613838492925284,33.2251786728749,22.25,40.52664844275131,-51.10101414078122,4.648262496812148,0.60644450887107,0.07505860705534677,0.3412345196059649,0.26366186503267053,0.16894492676764647,27.41665831279817,3.9165599515542455,300.16429679137923,0.5637995886628508,5.105802612567587,0.03651027826015212,0.1016086475233617,40.12769847966746,0.1397434474476171,2.274525053930681,0.08440604910721675,0.14805067503562572,0.18075456346618468,0.16342452051129946,0.16833831633517224,869.6357421875,10.208807977009766,0.03726098226384045,0.06456606132114537,0.49033701362129795,0.5119227552056761,0.3307609687527272,2.790800915452838,4.7536540345102924,8420.536073761123,0.9437683927977025,0.22836692505535788,1.3471502403025042,189.8223132621951,2.850207108376887,0.5875941960249425,-12.542578,-69.06205,4.75,4,Forest - Subtropical-tropical moist lowland
PER_S01,2019-01-20,7794.904166666667,9.819733321156776e-11,1.6416026991507882e-05,-0.0025267553521875,3.9184661534184078,88.66978777439377,-40.598056411387944,0.7453106015102051,0.010009638599586,0.982286601183181,0.10170311592800463,525.5,4.497458130457739,0.0727694987420166,0.043041813129750674,1.6756383384146343,8.621539731499841e-05,2.256669771170959e-08,2.737068627682847,12.844588690205043,19.75,37.5148519555919,-53.89400828160522,4.429460150476748,0.7188282117849081,0.04584469130408717,0.533990676607559,0.3817967252076824,0.19285006509613567,25.78572626736615,3.9199964832379535,299.5023967002345,0.04783716098802667,1.2502466424944099,0.0457010062043586,0.03672319945963867,36.58988880993681,0.09129628015627672,2.2743690339609186,0.09478974779200848,0.1679774054579451,0.18357069361373518,0.1493414351678771,0.16461344684596396,850.39306640625,9.579210089538174,0.03310955193815325,0.06168760975846613,0.4352923722834924,0.5160950877190578,0.33302618609661194,3.5142983349938826,5.473226443129916,13448.12434680439,0.9782011597675675,0.34006815199246987,1.315098617844691,250.34536966463415,3.1512855237369344,0.7062541600205149,-12.542578,-69.06205,7.25,4,Forest - Subtropical-tropical moist lowland
PER_S01,2019-01-31,10245.304166666667,-8.817962121814992e-12,2.067810450061249e-05,0.007626545538174201,4.6605762302024605,90.69956941536542,-38.77240544236388,0.9586150274743339,0.011629154995812699,0.9804202799958768,0.10063866847300172,520.0,4.833075805370133,0.07799496806657633,0.0607223786543514,0.8669969512195121,0.00010232023764291598,2.8609475398754363e-08,2.7729293052295247,11.55532909325777,27.0,39.6776274738494,-51.24390058649582,3.942127973624844,0.7037709671647122,0.137687884847301,0.418763197734355,0.3265329117541175,0.1743482078866844,30.539548507081108,4.608373674298628,295.95746833319026,0.4464845920159073,3.193141816615855,0.041024407549240555,0.08012240291903475,43.446804910341584,0.11759589006015836,2.275790415454411,0.10077032930943543,0.14341212181118765,0.16263733874924688,0.19300219826232592,0.1791359860445702,925.41650390625,12.440523911453868,0.05643013286996705,0.07510624215365427,0.6283231810932585,0.5057613280178235,0.33309656682086275,3.6658613609374378,5.379634734281643,12345.412675367717,0.9788075773608751,0.29510165185849646,1.4058200605598399,126.79830411585365,3.2221080441831202,0.6902604593402722,-12.542578,-69.06205,3.5,4,Forest - Subtropical-tropical moist lowland
PER_S02,2019-01-16,11544.666666666666,9.45152313491575e-11,7.93552279688208e-05,-0.0005921836355048749,3.702534648030369,94.0309041492916,-35.2569571730499,0.689230029147307,0.020067035437051225,0.9835013735373879,0.0973485581575382,503.0,4.336247933815108,0.06430230307722078,0.0413788985312359,1.5797684832317072,0.00013473631053098208,1.3243950514393053e-07,3.613878057678611,16.640359899900147,23.0,43.024331616761586,-46.62610615350273,2.6710376835439433,0.6260374707259598,0.030103746165933074,0.3975101939952038,0.2320877602962262,0.1512181391439918,19.695025199340733,3.675563839593435,299.6087034475475,0.802582721486103,24.30342619096594,0.01239637947263035,0.3602875646775641,47.261119709661074,0.5406033604884677,2.290871703405965,0.06730277221082032,0.15574212733008785,0.17401883147937663,0.16755270097152225,0.16889918759678665,872.533203125,9.328614210524055,0.0388385862792779,0.06421027592818875,0.47072125312088764,0.5058109330887157,0.33288557342657843,3.326884764755921,4.889353233045783,8122.582308269457,0.9683149939930435,0.17807811991477973,1.3343666071793108,144.8051638719512,2.4699129524777392,0.6161227195394993,-12.541925,-69.058642,6.75,4,Forest - Subtropical-tropical moist lowland
PER_S02,2019-01-20,11755.508333333331,-3.440090495993849e-10,5.838744511822473e-05,0.0025206941841425345,3.8958764494346876,93.969743372865,-35.317432400542515,0.7781991037347362,0.01852456132396105,0.9818563083948662,0.11031546351848262,570.0,4.385138252022932,0.07368879427133727,0.0340717955148501,2.0591177591463414,0.00013463258268205658,9.250894346594633e-08,3.430363714390574,15.68185995983733,23.25,42.991241765833664,-47.11661316778168,3.1284548468949644,0.6383507216562165,0.0292969688625717,0.46963376294096704,0.3022398189976618,0.1444721627649305,17.63669450875748,3.3291073475536046,308.32932030654376,0.8549578560593895,21.314814382986512,0.011183152777166675,0.26396174408197404,49.64216308434129,0.46056989922925934,2.2908507535397415,0.067344044274586,0.16051762341331618,0.18902904842646587,0.1614339549281452,0.17191791128290745,888.1279296875,9.573683575228898,0.0367820583200251,0.06557920494088985,0.47341648629881866,0.5165117034333533,0.3328985886944823,3.374514341827084,4.9672620918659955,7811.64832780127,0.9704933462865247,0.1477060004067483,1.3252542124560163,245.09336890243904,3.069583953373016,0.6268346166836586,-12.541925,-69.058642,10.75,4,Forest - Subtropical-tropical moist lowland
PER_S02,2019-01-31,10930.345833333333,3.215647918266821e-10,6.228973285241825e-05,-0.0006220766233399999,9.464571029765214,94.5135286274822,-35.9351311824946,1.887224603617768,0.017637657655877974,0.9501790329595182,0.13750725759628407,710.5,6.348277698616842,0.10789626475711239,0.060275793726972976,1.834032012195122,0.0001356310217042606,1.0070096374766867e-07,3.2576555986602322,13.90720189279665,20.25,43.57146600329997,-47.53365156940931,4.12571748598889,0.6387493292633944,0.019432693762699026,0.3235560181854421,0.19485454975883526,0.140486377866098,25.39289656848912,4.0107508378481445,296.85626287420604,0.8764872817301089,18.812657323893063,0.012835802337817325,0.2803833139118792,47.363002572512386,0.4181708499724118,2.2274748460500806,0.18499792740046928,0.15159883361751547,0.17631945608990082,0.15624984422744284,0.16437582797981992,849.16552734375,8.979071741536682,0.033694903425038676,0.06523526007528327,0.47385619201364726,0.49880149221912073,0.3329749383745846,3.45862590295408,4.970676216030448,6912.532966578061,0.9722677694930844,0.13189435845597222,1.3065174779553068,173.8162157012195,2.331774538448509,0.6067887377682665,-12.541925,-69.058642,5.75,4,Forest - Subtropical-tropical moist lowland
PER_S04,2019-01-16,10227.912499999999,-7.521684085703639e-11,5.0280346159231684e-05,-0.008065229522312301,4.437353522688266,92.7015157999414,-36.855103469446675,1.023881022644451,0.016221720322291223,0.9777374083107195,0.12429843235920257,642.25,5.02220873103265,0.09734855815753818,0.04094172828007407,2.513457507621951,0.00012588554024610442,7.932719181626206e-08,3.089585023911493,14.249089958525612,24.75,41.67509454910926,-48.75608418039622,3.451778642785108,0.6768308210569283,0.12586279619384305,0.3963127547769669,0.31070662386072384,0.15735809762979358,24.321875990466097,4.0684106221448895,297.72441406391056,0.5547853040775378,9.211298865365352,0.0370330312000771,0.22374007957485215,43.08097894266645,0.3477662500700881,2.271729393027268,0.10391386388911222,0.16242143804416762,0.18349900935984148,0.1500847818104177,0.16564256148978898,855.70947265625,11.742150728957911,0.036356253629500554,0.07299387063212025,0.4584094931056862,0.5071540045444767,0.3329772465216489,3.4502218120304717,5.209334901045315,10744.704667021004,0.974454763793697,0.24583130147317628,1.353590010861041,182.56955030487805,2.7117095250193572,0.6617993127518383,-12.537814,-69.054308,5.75,4,Forest - Subtropical-tropical moist lowland
PER_S04,2019-01-20,10195.8375,-2.8650107954152056e-10,0.00018485226380770813,0.031577911086643345,48.578252575610236,93.93481726479853,-39.091471124747585,3.6147897673185874,0.012114383925654525,0.8662716995944244,0.13097542094058445,676.75,9.415626002361833,0.10639636152506285,0.079292569851984,1.3004954268292683,0.00017017089770583253,3.2156823003365857e-07,3.354544828401381,23.11021278236957,37.0,42.83982913080484,-51.780899447691496,7.641328491775963,0.6957037021623308,0.21707387497689343,0.38763930404435815,0.30069870273518534,0.14738221557189896,39.013865695745935,4.843980325615255,304.68145223863985,0.2855747441107682,3.202642542616133,0.7496933138067835,0.3328997927372493,28.84014992976815,0.9838808863012927,1.9665213402927852,0.28107786103077054,0.1724965197980247,0.20113670006065984,0.17634845033306248,0.18742618125120977,968.24365234375,18.77321991326585,0.06415822807781645,0.08442995668616865,0.708675329128978,0.49868620347663095,0.33168370199317265,3.4887103132515067,5.318582997684891,16296.228393641271,0.9589001723588294,0.3278778555713092,1.6618144358344984,195.824599847561,4.210041088971158,0.6261266238741674,-12.537814,-69.054308,6.75,4,Forest - Subtropical-tropical moist lowland
PER_S04,2019-01-31,10429.645833333334,-3.560195859187229e-10,5.887260191616389e-05,-0.007297938006525475,3.9854518851611465,94.35805258647557,-34.77023775369031,0.6774555481562494,0.019919366180977074,0.981785531806687,0.09802593381072185,506.5,4.386772333082922,0.06483452680472222,0.037910246556905176,1.6589653201219514,0.00014753105982907925,8.981326888329102e-08,3.112064430319008,13.26266619110255,24.75,43.4061209970984,-46.65665344969537,3.0833743600733943,0.6619318239577933,0.03211163416110445,0.3831142302315045,0.2163827643763648,0.1616114824810819,39.10072126938288,4.948422188607617,296.1841340970191,0.8119301904107925,13.266140641202437,0.01795281719043765,0.26112675633390636,46.199982613006696,0.32525614330735797,2.2968326985216723,0.05579179147930835,0.15755018492434159,0.1928557454023738,0.18588941560782868,0.18628487345141304,962.34765625,9.919400598586957,0.05807635713075875,0.07456891753805232,0.6603321285930976,0.5003098286826568,0.3330157415419315,3.5211736705757666,5.1163417604207755,9439.295725249025,0.9743168850401251,0.16988611143851406,1.3951002776960575,134.301162347561,3.5606534915795587,0.6497302021423106,-12.537814,-69.054308,5.25,4,Forest - Subtropical-tropical moist lowland
PER_S05,2019-01-16,10396.241666666667,-4.136914793801347e-10,5.640368185537319e-05,-0.018520515748890125,9.839596189444647,94.21360754255599,-38.02803607129716,3.0479622580148913,0.013663316609626924,0.9291986189512496,0.23925875749951614,1236.25,7.608128356137256,0.21816334430036766,0.07423918008992587,3.3471084222560976,0.00012722421474774875,9.149738548554092e-08,4.6181043788446,28.21081218277518,22.25,43.25059493750882,-50.75277350700789,7.023968357796342,0.5826040993189818,0.13873489211001655,0.4614141412297625,0.30581345795370996,0.18949809305561444,24.747089347815734,4.14146933168495,299.0082542583983,0.7992638386866981,19.856760792934818,0.017786059541337627,0.2540303162299356,41.539787820596885,0.43365025332995655,2.254756505717136,0.15053995490494054,0.14597387995156547,0.1989978179002569,0.17767085549457579,0.1846766455248257,954.03955078125,12.328936971216686,0.062477221103126174,0.0769301422576511,0.6621723784366397,0.504959870599796,0.3319745931926498,2.8100257679684306,4.608762208577068,7132.403488893895,0.9500092010578962,0.1405721174579607,1.4562191621913296,233.33889100609755,4.860288802385792,0.5420404741613961,-12.535539,-69.066467,6.5,4,Forest - Subtropical-tropical moist lowland
