,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,M,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NP,LEQf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BIO,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,H,date,site,device_id,habitat,species_richness
UHH_140_S01_20161128_082000_00,8410.983333333334,4.8611826520825447e-11,3.299878153832521e-05,0.1163916690308851,10.52698421605315,99.06633992792035,-40.494948261447234,2.054538831643022,0.0094461010452481,0.948295639122634,0.1794077801432165,927.0,6.554878118727543,0.1494097155022256,0.0489776092586397,3.051162347560976,8.51464232753127e-05,1.4537680423865982e-08,9.486281257994944,134.44270630386308,13.0,43.47479231231055,-53.24844286170389,3.723235174014441,0.5993631044095751,0.0145551926504338,0.5512763575619997,0.450911905232498,0.0290502435307457,156.52415248306792,10.469922203307256,296.4804777804441,-0.3751309498286649,0.4544069422982523,0.0347829239949235,0.0158056021367257,2.6023437540922254,0.070398858600635,2.296132065654584,0.0590606814917645,0.135418983369165,0.1311371555273994,0.1293161460124717,0.1303228894454123,673.248046875,7.148757219023089,0.0037674972173828,0.0532178005907813,0.0611028089643332,0.4935259949372235,0.3183515555013552,1.551154169447271,4.658532818915885,18134.46591279498,0.8572479876592294,0.5712412996885924,1.2145001282229575,15.005716463414634,0.1540269308943089,0.568373418162604,2016-11-28 08:20:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,1.0
UHH_396_S01_20170320_105000_00,1226.0666666666666,1.042579989425826e-09,0.0017368028736813,0.2030125957868828,26.84326304986505,116.27886617722989,-37.56311471860816,12.174767220017037,0.0132386671777358,0.752587178762585,0.326882136636346,1689.0,16.900665114085406,0.3098509773562996,0.104424571326658,2.967797256097561,9.542128319485296e-05,3.4715502223071694e-07,15.543874932358596,269.0568675871376,12.0,55.61037321400307,-48.06720375046295,10.677576964466027,0.1661581076853737,0.1618889924910806,0.5045900553352185,0.383435579486299,0.1544237733457262,317.1621654387694,16.706649786162767,310.88613863907995,-0.9705691272001448,0.0149352146005005,0.847246120517458,0.0126538026293697,21.096990503084136,1.1816948465774586,0.7819512601900531,0.8158171067153017,0.1606370622976746,0.1935857861252409,0.1397441840758076,0.1638307412650019,846.349609375,13.691123561661168,0.0343467957559039,0.0600180027478868,0.4820477466269361,0.534008068816235,0.2220580247831312,0.5485678012770533,1.6884626920170107,576.4173460168641,0.4830599563250265,0.0167073589640448,1.4587062289831694,92.03506097560977,2.731123572396438,0.12504846149146517,2017-03-20 10:50:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,3.0
UHH_153_S01_20161128_155000_00,9790.3,2.213728473011197e-11,4.750995789131924e-05,0.5432030328221769,27.835111961697443,100.64920734199195,-41.36416358161199,3.4372407690089304,0.0085465693483651,0.8996253879576027,0.1943100445132572,1004.0,8.685295993109905,0.1741823108186568,0.067412771560237,2.584317835365854,8.261924151549363e-05,2.274528981170628e-08,12.243131904302476,190.9466916541342,10.0,44.80139333687424,-53.89696273328713,5.698356070161374,0.4571016357764488,0.0023365692173358,0.3158799281057135,0.2898903541725807,0.0376255167787105,241.9806095621888,14.015702435082256,297.2298774750458,-0.6097883978910763,0.2423993132390103,0.0554656362044526,0.0134448321243241,3.694392249448867,0.0850702654989516,2.1481103619874213,0.2918053728477828,0.1359997034620802,0.1314176816328896,0.128696378931907,0.1303209990805265,673.23828125,6.67560214165706,0.0040211841850561,0.0480986094601517,0.067356401353007,0.496369485067068,0.2971115679828964,1.1097413996939167,3.7009259709107742,12104.429932162053,0.7466656596464722,0.4500599071598823,1.2184304420195842,19.007240853658537,0.1906243950832365,0.41122023642144256,2016-11-28 15:50:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,3.0
UHH_327_S01_20161205_064000_00,3078.383333333333,2.2707938227155734e-10,0.0024697605814198,-0.0336853196588853,26.223924834904988,117.80790943495492,-26.761850715219317,5.44618880792417,0.0459100181267042,0.8507783089703409,0.3183665569963228,1645.0,9.776540473803664,0.2916586026707954,0.0754148096020017,3.868140243902439,0.0003807641506302,1.931794052020046e-06,11.582314017901254,166.78275563610487,13.0,63.26659489781662,-41.13714175783791,11.403736655654534,0.3210595468478451,0.1886030158858215,0.3924245133145249,0.2791222726543936,0.1602011967880284,66.93491525155949,6.105148286875914,312.5756274904591,-0.6775712122446559,0.1921997620142287,4.666947945043211,0.8969862843700989,28.41717535043194,5.868651793530123,1.4064393812696707,0.6774992382446563,0.1875396413538603,0.1996641967947563,0.1476682302077465,0.1703086436556329,879.814453125,16.070464715420055,0.0409710123886953,0.0629076060739847,0.4600624608855048,0.5296254376301199,0.2885295277789635,1.003424954545352,2.821015052068437,2006.1522995573328,0.6965193333927382,0.1360874158389098,1.5459699714035968,91.03467987804878,4.253510029519938,0.2731504983459936,2016-12-05 06:40:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,3.0
UHH_037_S01_20161123_150000_00,6400.066666666667,5.821463105305846e-12,9.67230891514161e-05,0.0037116448298793,7.858470423517962,103.73666247314118,-36.39026959335429,2.827190216294156,0.0151525777227393,0.938245467431248,0.2910779949680666,1504.0,6.660422452685724,0.2688213663634604,0.0806312925170068,3.334603658536585,0.0001454739731168,8.834114389289652e-08,9.317712746630644,115.01250349690793,9.0,50.486992335814165,-50.35352591711872,7.840518252932881,0.480848193018275,0.1144138599439689,0.3635552129319368,0.3117259827831669,0.1548964840950683,8.143116910645457,2.2709754868921714,306.0272227247078,-0.5473007057541689,0.2925735718741117,0.2268592059076964,0.0663730081849393,15.43229533946142,0.2649503883659145,2.287347961192946,0.0952351634977821,0.1734829202395367,0.1674378546688446,0.1303014593603937,0.1477040384243128,763.0390625,12.437149167342689,0.0235762527826171,0.0540919216763926,0.2973062048115319,0.5402806568861774,0.3175926337295952,1.5264466504034646,3.904981223281709,8800.96818054832,0.8290440296736663,0.2736662084864596,1.3784119708953984,169.0644054878049,2.770670005807201,0.4511536376219024,2016-11-23 15:00:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,1.0
UHH_170_S01_20161129_105000_00,6182.783333333333,-1.5580403858573531e-10,6.909783210168178e-05,0.0215783516489748,5.709869713887428,102.27600510589276,-35.66449179638617,2.190833797863611,0.0164731028583744,0.9500895061179396,0.2334042964970002,1206.0,6.22898546973401,0.1983742984323591,0.0556085362493907,3.568025914634146,0.000168844180241,7.595498702135346e-08,4.379184949081711,35.42113208740033,11.0,50.28233885924873,-48.11589478051565,5.398233639764392,0.6603199244647793,0.1762858214242275,0.3415013449378449,0.3069026434422753,0.1660957858115866,6.380388137124716,2.1689765509641057,309.06216174191707,-0.0781714582077235,0.8549925290404733,0.1684270722454063,0.1440038884579824,19.109014194901203,0.4044956139931128,2.2927644508596665,0.0764799541678861,0.1480630307822835,0.1818316387900319,0.1313548972399595,0.1513702120838172,781.978515625,15.169575270839026,0.0255010223093302,0.0545221535629169,0.3262616404028391,0.5461527889235351,0.3309767913821146,2.4759738603744714,5.092981707010249,12208.59396349756,0.9499669750362943,0.340314159086614,1.4668338183006555,160.0609756097561,3.314338946960898,0.6273630309145773,2016-11-29 10:50:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,2.0
UHH_394_S01_20170303_154000_00,1094.6166666666666,-9.739037838243203e-10,0.0002676439437149,-2.331950097248173,44.45937412085275,108.15693509254191,-39.910427721990416,6.7160104590203815,0.0101036574554555,0.8009951646293931,0.3441068318173021,1778.0,10.936660595398529,0.3344300367718211,0.0628904100825283,5.318692835365853,6.31391481691865e-05,4.718325431337793e-08,14.1572470112873,240.70677315004957,28.0,47.18283734338473,-54.736474156039804,8.919311499424538,0.2711881219335778,0.1892342887622672,0.6575914387667448,0.3741379475138726,0.119362176954975,258.09875756553623,14.45240398221014,305.584969806887,-0.7640866812308896,0.1337311376357663,0.1099991461826777,0.0147103109579724,18.79203346671466,0.166935231681475,0.9987606937550708,0.7505721417117623,0.1452582762909695,0.1515606981891056,0.1317977066956445,0.140410254548974,725.359375,16.39862786799067,0.0159781201606658,0.0682240718792445,0.2173123355064133,0.5126076620317604,0.2484591839878796,0.6839867134624092,2.413650750996219,2746.742996723386,0.5729153682473348,0.1354612181448261,1.354037876513356,104.03963414634146,1.4086621055942703,0.21722037437372207,2017-03-03 15:40:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,4.0
UHH_115_S01_20161127_080000_00,13774.216666666667,3.403043711406545e-10,6.629129114442837e-06,0.05649633730024,5.893006906059692,92.09592566481702,-42.57001462706288,0.4071415232803517,0.0074387381022089,0.9885288428755344,0.0332881749564544,172.0,4.695897992541822,0.0149022643700406,0.0388681849551414,0.3834794207317073,7.490600599234142e-05,4.453278920010647e-09,1.7572458814220406,15.083485836686355,9.0,40.12048730025786,-54.77948722339689,1.8999745236547485,0.8604910249217246,0.0002696206348817,0.3642826039860196,0.3126902893187036,0.0184743696957292,47.48325724780464,4.02667575671388,296.6758723133786,0.1660088032582244,1.3981068479062733,0.0092238629096814,0.0128959458981742,3.132621602894684,0.0337647205439224,2.302250879609031,0.0136256375539764,0.1322723865536527,0.1303701081319445,0.1286938865709932,0.1297115454413472,670.08984375,5.778818703736323,0.0024858298248161,0.0462093915155139,0.0481396330753115,0.4955689689842151,0.3331069899485213,3.647422510661999,6.361771534816521,32298.607875855003,0.9877338642579184,0.6981622717232312,1.2055491152934787,5.001905487804878,0.0903972488385598,0.8506201971706551,2016-11-27 08:00:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,3.0
UHH_377_S01_20170303_080000_00,2364.05,3.691712619435501e-10,9.8397112942908e-06,0.0229543749896353,3.2836876535013886,93.81118444740048,-44.96945720174632,1.0696245439807797,0.0056432220584301,0.969877563769106,0.1579252951422489,816.0,4.934124063049419,0.1031546351848267,0.0336310756186532,3.0678353658536586,3.672145226448978e-05,7.267598113321379e-09,8.91481276156504,108.3522234061758,18.0,39.44578835361227,-56.26823376239326,2.7140221160055447,0.4571883372539141,0.0683810591938062,0.4749302281998688,0.3837924346147053,0.0648217670515871,23.546747036248533,3.438668327356411,304.4569704202497,-0.7102207047304312,0.1694397070904626,0.0187188438586991,0.00317171542049,14.06533238323482,0.0283226404832523,2.2986946217486217,0.0481159818744831,0.1577787662375103,0.1461209761066288,0.128683917127338,0.137798148349787,711.865234375,10.148877608495129,0.0102968175329074,0.0503903964820994,0.156079243367316,0.5126327858605443,0.3150217436663202,1.4508044078943607,3.754245612293973,6500.517807542435,0.8268284430142661,0.1619651813974953,1.2849439055665743,110.04192073170732,1.1364495620402633,0.44341671071947464,2017-03-03 08:00:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,4.0
UHH_384_S01_20170303_100000_00,1052.7666666666669,3.4507732797540736e-11,0.0005749387402781,-1.4504348306706598,50.15548429859366,111.47757661778924,-38.75947058694484,8.841885820741894,0.0115352356401297,0.7576479133509925,0.3559125217727888,1839.0,13.088094155419324,0.3433326882136636,0.0695814181528467,4.935213414634147,6.362260987926346e-05,1.3594884600941897e-07,15.2504876839529,257.4945750124394,18.0,51.55387705295489,-52.92737914456478,11.48125619751967,0.172158912899299,0.0586900443871686,0.5755888217528327,0.4468489570646328,0.1253436129617663,285.8842940232281,15.618251281672858,305.46582810435257,-0.9754500905642846,0.0124275017389596,0.3330996122228643,0.0041395960101464,16.844232016302374,0.4184853646836067,0.6532735021654706,0.827195285987387,0.1507442278070197,0.157034580277048,0.1326534172760489,0.1436972210123887,742.33984375,10.774350677886218,0.0164484429442508,0.0549430071264124,0.2317411971115304,0.517605543759864,0.2322126683540282,0.5964142418984112,1.7482122841641237,754.6048374221499,0.5069894412724785,0.0156230530151208,1.3164453114026171,91.03467987804878,1.6529350561362757,0.13043584112292914,2017-03-03 10:00:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,3.0
UHH_055_S01_20161124_090000_00,4234.966666666666,-1.9197851161973968e-10,4.9830485614749377e-05,0.0543777213598932,3.326388401299974,100.85631208237218,-36.85223883996844,0.6320170475164772,0.0143677266888126,0.9807116299759688,0.07102767563383,367.0,4.959685816896634,0.0390942519837429,0.0350032152164348,1.117092225609756,0.0001057295180119,6.728793191439875e-08,12.314250254153436,178.06803004762304,15.0,49.039551438796856,-44.489778974268006,0.5293304130648551,0.3572331007875174,0.0391538542766684,0.5005054599956341,0.4247187532559445,0.0230211359799321,63.21875807856521,5.492597841138525,296.80362292766154,-0.7924511915109126,0.1157904937507046,0.1682180471914515,0.0194780507420775,3.975558844288743,0.1211039840256563,2.300257004419661,0.0370104005817369,0.1322517936425565,0.130741727585343,0.128456281497211,0.129527045828494,669.13671875,8.64826418504688,0.004761073001355,0.0552889072347628,0.074717400727175,0.5008724758225921,0.2942223012946446,1.0713692068961334,3.0601054861899213,6751.518080428138,0.7144963291072206,0.2206694891092052,1.2285278371506525,10.003810975609756,0.2542918844367015,0.35034265655469576,2016-11-24 09:00:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,2.0
UHH_086_S01_20161126_063000_00,7700.833333333333,3.880907599786319e-11,1.7418600971973695e-05,0.0048657024898103,4.127165210113355,96.29149359087958,-40.27763056904217,0.9916023191702336,0.0096854202960215,0.9735110405791296,0.1168956841494097,604.0,5.085148148232713,0.0764466808592994,0.0385373196897806,1.9840891768292683,9.039666821688408e-05,1.542281135669079e-08,7.886355983538864,100.85031071516244,17.0,43.820783278398494,-52.01299307604664,2.833776354445128,0.6369752514930995,0.0467361061858738,0.3830008958664019,0.3101969371427304,0.1246340250108878,12.57229710281427,3.106126950016001,301.5333209790354,-0.2542343404949635,0.5945983421333624,0.0392249776952923,0.0233231067078389,7.87146323881978,0.0675721883474547,2.302466536779717,0.0080955013481187,0.1339362937702325,0.1552634357512406,0.1292978686991039,0.1390053353658536,718.1015625,9.185572796346683,0.0125236673683701,0.0537357330157434,0.1858815195945894,0.5173378829936205,0.3242729431738095,1.802615403610632,4.915350889573869,18677.249345535893,0.8939899598822483,0.4929215750112476,1.2765957492009412,145.05525914634146,1.7840885719125048,0.6201024399042001,2016-11-26 06:30:00,UHH_S01,Unknown,Shrubland - Subtropical-tropical high altitude,2.0
